"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Орлов"	"Orlov"			"Orlov (Kursk)"	"Orlov (Kursk)"	"khutor"	"Q19693263"
"Агарчик"	"Agartxik"			"Agartxik"	"Agartxik"	"hamlet"	"Q18764575"
"Верхотопье"	"Verkhotópie"			"Verkhotópie"	"Verkhotópie"	"village"	"Q18770471"
"European route E 38"	"E38"			"E38"	"E38"	"road"	"Q289474"
"European route E 101"	"E101"			"E101"	"E101"	"road"	"Q2283567"
"European route E 391"	"E391"			"E391"	"E391"	"road"	"Q693049"
"городское поселение Рыльск"	"Rilsk"			"Rilsk"	"Rilsk"	"city/town"	"Q193425"
"городское поселение Обоянь"	"Oboian"			"Oboian"	"Oboian"	"human settlement"	"Q72656"
"Фатежский район"	"raion de Fatej"			"raion de Fatej"	""	"municipal district"	"Q2181986"
"Солдатский сельсовет"	"selsoviet de Soldàtskoie"			"selsoviet de Soldàtskoie"	""	"rural settlement of Russia"	"Q4427641"
"городское поселение Фатеж"	"Fatej"			"Fatej"	"Fatej"	"city/town"	"Q197356"
"Горшеченский район"	"districte de Gorshechensky"			"districte de Gorshechensky"	""	"municipal district"	"Q2629931"
"Удобенский сельсовет"	"selsoviet d'Udóbnoie"			"selsoviet d'Udóbnoie"	""	"rural settlement of Russia"	"Q19836508"
"городское поселение Горшечное"	"Gorxétxnoie"			"Gorxétxnoie"	"Gorxétxnoie"	"work settlement of Russia"	"Q4146016"
"Семёновский сельсовет"	"Semiónovski"			"Semiónovski"	""	"rural settlement of Russia"	"Q20658609"
"городское поселение Касторное"	"Kastórnoie"			"Kastórnoie"	"Kastórnoie"	"human settlement"	"Q4216895"
"Мымрино"	"Mírmrino"			"Mírmrino"	""	"subdivisions of Russia"	"Q3920895"
"городской округ Мценск"	"Mtsensk"			"Mtsensk"	"Mtsensk"	"city/town"	"Q162698"
"В.И. Чуйков"	"Vassili Txuikov"	"Vasili Txuikov;Vasily Txuikov;Vasily Chuikov"	""	"Vassili Txuikov, Vasili Txuikov, Vasily Txuikov, Vasily Chuikov"	"Vassili Txuikov"	"human"	"Q157594"
"Медаль \Золотая звезда"	"Estrela d'Or"	"Estel d'Or Soviètic;Estrella d'Or;Estrela d´Or"	""	"Estrela d'Or, Estel d'Or Soviètic, Estrella d'Or, Estrela d´Or"	"Estrela d'Or"	"medal"	"Q1948730"
"Горный Балыклей"	"Gornyj Balyklej"		""	"Gornyj Balyklej"	""	"village"	"Q23957635"
"Кардаил"	"Kardail"		""	"Kardail"	""	"river"	"Q4214741"
"Каменник"	"Kamiennik"		""	"Kamiennik"	""	"Wikimedia disambiguation page"	"Q16657659"
"Европейский маршрут E 40"	"E40"		""	"E40"	"E40"	"road"	"Q327162"
"городское поселение Котово"	"Kótovo"		""	"Kótovo"	"Kótovo"	"city/town"	"Q155470"
"городское поселение Палласовка"	"Pal·làssovka"		"Палласовское городское поселение"	"Pal·làssovka"	"Pal·làssovka"	"city/town"	"Q177920"
"Ток"	"Tok"			"Tok"	"Tok"	"river"	"Q1776507"
"озеро Шалкар-Ега-Кара"	"Xalkar-Ega-Kara"			"Xalkar-Ega-Kara"	"Xalkar-Ega-Kara"	"protected area of Russia"	"Q4519724"
"European route E 121"	"E121"			"E121"	"E121"	"road"	"Q649131"
"Южноуральский сельсовет"	"Selsoviet dels Urals Meridionals"			"Selsoviet dels Urals Meridionals (raion d'Orenburg)"	""	"rural settlement of Russia"	"Q23895933"
"Тимербаево"	"Timerbàievo"			"Timerbàievo"	"Timerbàievo"	"subdivisions of Russia"	"Q4457378"
"Марьевка"	"Màrievka"			"Màrievka (Baixkíria)"	"Màrievka (Baixkíria)"	"village"	"Q1069259"
"Нижнее Бабаларово"	"Níjnieie Babalàrovo"			"Níjnieie Babalàrovo"	"Níjnieie Babalàrovo"	"subdivisions of Russia"	"Q4318787"
"Новокалтаево"	"Novokaltàievo"			"Novokaltàievo"	"Novokaltàievo"	"subdivisions of Russia"	"Q4324170"
"Красный Маяк"	"Krasni Maiak"			"Krasni Maiak"	"Krasni Maiak"	"subdivisions of Russia"	"Q4239535"
"Кызыл-Маяк"	"Kizil-Maiak"			"Kizil-Maiak"	"Kizil-Maiak"	"subdivisions of Russia"	"Q4250650"
"Якутово"	"Iakútovo"			"Iakútovo"	"Iakútovo"	"subdivisions of Russia"	"Q4537259"
"Новомурапталово"	"Novomuraptàlovo"			"Novomuraptàlovo"	"Novomuraptàlovo"	"subdivisions of Russia"	"Q4324600"
"Старомурапталово"	"Staromuraptàlovo"			"Staromuraptàlovo"	"Staromuraptàlovo"	"subdivisions of Russia"	"Q4440502"
"Мураптал"	"Muraptal"			"Muraptal"	"Muraptal"	"subdivisions of Russia"	"Q4307845"
"Новоаллабердино"	"Novoal·labérdino"			"Novoal·labérdino"	"Novoal·labérdino"	"subdivisions of Russia"	"Q4323127"
"Среднее Бабаларово"	"Srédnieie Babalàrovo"			"Srédnieie Babalàrovo"	"Srédnieie Babalàrovo"	"subdivisions of Russia"	"Q4438526"
"Куюргазы"	"Kuiurgazi"			"Kuiurgazi"	"Kuiurgazi"	"subdivisions of Russia"	"Q4250414"
"Верхнее Бабаларово"	"Vérkhnieie Babalàrovo"			"Vérkhnieie Babalàrovo"	"Vérkhnieie Babalàrovo"	"village"	"Q4108362"
"Кутлуюлово"	"Kutluiúlovo"			"Kutluiúlovo"	"Kutluiúlovo"	"subdivisions of Russia"	"Q4249565"
"Янги-Юл"	"Ianguí-Iül"			"Ianguí-Iül"	"Ianguí-Iül"	"subdivisions of Russia"	"Q4537923"
"Разномойка"	"Raznomoika"			"Raznomoika"	"Raznomoika"	"human settlement"	"Q4388677"
"Абдулово"	"Abdúlovo"			"Abdúlovo"	"Abdúlovo"	"subdivisions of Russia"	"Q1069775"
"Караево"	"Karàievo"			"Karàievo"	"Karàievo"	"subdivisions of Russia"	"Q4213778"
"Якупово"	"Iakúpovo"			"Iakúpovo"	"Iakúpovo"	"subdivisions of Russia"	"Q4537231"
"Язлав"	"Iazlav"			"Iazlav"	"Iazlav"	"subdivisions of Russia"	"Q4536433"
"Якшимбетово"	"Iakximbétovo"			"Iakximbétovo"	"Iakximbétovo"	"subdivisions of Russia"	"Q4537356"
"Дедовский"	"Dédovski"			"Dédovski"	"Dédovski"	"khutor"	"Q4156758"
"Кунакбаево"	"Kunakbàievo"			"Kunakbàievo"	"Kunakbàievo"	"hamlet"	"Q1068684"
"Кинья-Абыз"	"Kinià-Abiz"			"Kinià-Abiz"	"Kinià-Abiz"	"Wikimedia disambiguation page"	"Q4220991"
"Тюканово 2-е"	"Tiukànovo 2-e"			"Tiukànovo 2-e"	"Tiukànovo 2-e"	"subdivisions of Russia"	"Q4467390"
"Свобода"	"Svoboda"			"Svoboda (Baixkíria)"	"Svoboda (Baixkíria)"	"kishlak"	"Q4411032"
"Новотаймасово"	"Novotaimàssovo"			"Novotaimàssovo"	"Novotaimàssovo"	"subdivisions of Russia"	"Q4325923"
"Таймасово"	"Taimàssovo"			"Taimàssovo"	"Taimàssovo"	"subdivisions of Russia"	"Q4449887"
"Ялчикаево"	"Ialtxikàievo"			"Ialtxikàievo"	"Ialtxikàievo"	"subdivisions of Russia"	"Q4537492"
"Сандин 2-й"	"Sandín 2-i"			"Sandín 2-i"	"Sandín 2-i"	"hamlet"	"Q1069651"
"Мутал"	"Mutal"			"Mutal"	"Mutal"	"hamlet"	"Q3697703"
"Холодный Ключ"	"Kholodni Kliutx"			"Kholodni Kliutx (Baixkíria)"	"Kholodni Kliutx (Baixkíria)"	"subdivisions of Russia"	"Q4499351"
"Лена"	"Lena"			"Lena (Baixkíria)"	"Lena (Baixkíria)"	"subdivisions of Russia"	"Q4257980"
"Канчура"	"Kantxura"			"Kantxura"	"Kantxura"	"subdivisions of Russia"	"Q4212768"
"Егорьевка"	"Iegorievka"			"Iegorievka"	"Iegorievka"	"subdivisions of Russia"	"Q4173863"
"Маломусино"	"Malomússino"			"Malomússino"	"Malomússino"	"hamlet"	"Q1069309"
"Карагай"	"Karagai"			"Karagai"	"Karagai"	"hamlet"	"Q1070014"
"Юшатырка"	"Iuixatirka"			"Iuixatirka"	"Iuixatirka"	"subdivisions of Russia"	"Q4535556"
"Аксарово"	"Aksàrovo"			"Aksàrovo"	"Aksàrovo"	"hamlet"	"Q4059867"
"Ямангулово"	"Iamangúlovo"			"Iamangúlovo"	"Iamangúlovo"	"subdivisions of Russia"	"Q4537586"
"Савельевка"	"Savelievka"			"Savelievka"	"Savelievka"	"subdivisions of Russia"	"Q4739524"
"Старая Отрада"	"Stàraia Otrada"			"Stàraia Otrada"	"Stàraia Otrada"	"subdivisions of Russia"	"Q4439750"
"Самарцево"	"Samàrtsevo"			"Samàrtsevo"	"Samàrtsevo"	"subdivisions of Russia"	"Q4406461"
"Горный Ключ"	"Gorni Kliutx"			"Gorni Kliutx"	"Gorni Kliutx"	"hamlet"	"Q1069010"
"Янги-Аул"	"Ianguí-Aül"			"Ianguí-Aül"	"Ianguí-Aül"	"subdivisions of Russia"	"Q1069269"
"Ямансарово"	"Iamansàrovo"			"Iamansàrovo"	"Iamansàrovo"	"subdivisions of Russia"	"Q1069403"
"Суракаево"	"Surakàievo"			"Surakàievo"	"Surakàievo"	"subdivisions of Russia"	"Q4446429"
"Новомихайловка"	"Novomikhàilovka"			"Novomikhàilovka (Baixkíria)"	"Novomikhàilovka (Baixkíria)"	"hamlet"	"Q1069291"
"Айсуак"	"Aissuak"			"Aissuak"	"Aissuak"	"subdivisions of Russia"	"Q1069188"
"Александровский"	"Aleksàndrovski"			"Aleksàndrovski (Baixkíria)"	"Aleksàndrovski (Baixkíria)"	"subdivisions of Russia"	"Q1068797"
"Кузнецовский"	"Kuznetsovski"			"Kuznetsovski (Baixkíria)"	"Kuznetsovski (Baixkíria)"	"subdivisions of Russia"	"Q1068716"
"Кумертау"	"Kumertau"			"Kumertau"	""	"city/town"	"Q155968"
"Анновка"	"Annovka"			"Annovka"	"Annovka"	"hamlet"	"Q4066731"
"Пчелка"	"Ptxolka"			"Ptxolka"	"Ptxolka"	"hamlet"	"Q3701743"
"Новотроицкая"	"Novotroítskaia"			"Novotroítskaia"	"Novotroítskaia"	"hamlet"	"Q1069057"
"Арслано-Амекачево"	"Arslano-Amekàtxevo"			"Arslano-Amekàtxevo"	"Arslano-Amekàtxevo"	"hamlet"	"Q1069413"
"Знаменка"	"Znàmenka"			"Znàmenka (Baixkíria)"	"Znàmenka (Baixkíria)"	"hamlet"	"Q1068508"
"Новоямашево"	"Novoiamàixevo"			"Novoiamàixevo"	"Novoiamàixevo"	"hamlet"	"Q1069485"
"Новоядгаровская"	"Novoiadgaróvskaia"			"Novoiadgaróvskaia"	"Novoiadgaróvskaia"	"hamlet"	"Q1068708"
"Кинзябаево"	"Kinziabàievo"			"Kinziabàievo"	"Kinziabàievo"	"hamlet"	"Q1068726"
"Ковалёвка"	"Kovaliovka"			"Kovaliovka (Baixkíria)"	"Kovaliovka (Baixkíria)"	"village"	"Q4225344"
"Зяк-Ишметово"	"Ziak-Ixmétovo"			"Ziak-Ixmétovo"	"Ziak-Ixmétovo"	"subdivisions of Russia"	"Q1069323"
"Ульяновка"	"Uliànovka"			"Uliànovka"	"Uliànovka"	"village"	"Q6684758"
"Галиакберово"	"Galiakberovo"			"Galiakberovo"	""	"human settlement"	"Q1058910"
"Кармаскалы"	"Karmaskaly"			"Karmaskaly"	""	"subdivisions of Russia"	"Q4215448"
"Мокроусово"	"Mokrousovo"			"Mokrousovo"	""	"human settlement"	"Q4300133"
"Бурлы"	"Burly"			"Burly"	""	"subdivisions of Russia"	"Q1059166"
"Староихсаново"	"Staroikhsanovo"			"Staroikhsanovo"	""	"subdivisions of Russia"	"Q4440402"
"Новоянтузово"	"Novojantuzovo"			"Novojantuzovo"	""	"subdivisions of Russia"	"Q1057532"
"Бабаево"	"Babajevo"			"Babajevo"	""	"subdivisions of Russia"	"Q4074152"
"Мрясимово"	"Mrjasimovo"			"Mrjasimovo"	""	"hamlet"	"Q1066527"
"Челябинская область"	"Província de Txeliàbinsk"	"província de Txeliàbinsk"		"Província de Txeliàbinsk, província de Txeliàbinsk"	"Província de Txeliàbinsk"	"oblasts of Russia"	"Q5714"
"Лагерево"	"Lagerevo"			"Lagerevo"	""	"subdivisions of Russia"	"Q1068871"
"свалка"	"Abocador"	"Abocadors d'escombreries;Abocadors"		"Abocador, Abocadors d'escombreries, Abocadors"	"Abocador"	""	"Q152810"
"European route E 017"	"E017"			"E017"	"E017"	"road"	"Q746156"
"E 30 Russia east"	"E30"			"E30"	"E30"	"road"	"Q160249"
"Куюргазинский район"	"raion de Kuiurgazi"			"raion de Kuiurgazi"	""	"raion"	"Q1094426"
"городское поселение Белебей"	"Belebei"			"Belebei"	""	"city/town"	"Q104703"
"Архангельский район"	"raion d'Arkhànguelsk"			"raion d'Arkhànguelsk"	""	"raion"	"Q777030"
"Заповедник \"Аркаим\""	"Arkaïm"	"Arkaim"		"Arkaïm, Arkaim"	"Arkaïm"	"archaeological site"	"Q672602"
"Башкортостан"	"Baixkíria"	"Baixquíria;Baixkortostan"		"Baixkíria, Baixquíria, Baixkortostan"	"Baixkíria"	"republic of Russia"	"Q5710"
"ЗАГС"	"oficina de registre"			"oficina de registre"	""	""	"Q745221"
"Федеральная служба безопасности Российской Федерации"	"Servei Federal de Seguretat"	"FSB"		"Servei Federal de Seguretat, FSB"	"Servei Federal de Seguretat"	"Federal service (Russian Federation)"	"Q58792"
"Ерёмин Иван Егорович"	"Ivan Yeryomin"			"Ivan Yeryomin"	""	"human"	"Q15066403"
"Истребитель И-16"	"Polikàrpov I-16"			"Polikàrpov I-16"	"Polikàrpov I-16"	"fighter"	"Q641977"
"Максим Горький"	"Maksim Gorki"			"Maksim Gorki"	"Maksim Gorki"	"human"	"Q12706"
"А. С. Пушкину"	"Aleksandr Puixkin"	"Autor:Aleksandr Puixkin"		"Aleksandr Puixkin, Autor:Aleksandr Puixkin"	"Aleksandr Puixkin"	"human"	"Q7200"
"Магнит"	"Magnet"			"Magnet"	""	"Wikimedia disambiguation page"	"Q345362"
"П.И.Чайковский"	"Piotr Ilitx Txaikovski"			"Piotr Ilitx Txaikovski"	"Piotr Ilitx Txaikovski"	"human"	"Q7315"
"Заповедник Аркаим"	"Arkaïm"	"Arkaim"		"Arkaïm, Arkaim"	"Arkaïm"	"archaeological site"	"Q672602"
"улица Гоголя"	"Nikolai Gógol"	"Nikolai Gogol;Mykola Hóhol;Nikolaj Vasilevitx Gogol;Gógol;Gògol;Nikolai Gògol"		"Nikolai Gógol, Nikolai Gogol, Mykola Hóhol, Nikolaj Vasilevitx Gogol, Gógol, Gògol, Nikolai Gògol"	"Nikolai Gógol"	"human"	"Q43718"
"улица Валерия Чкалова"	"Valeri Txkàlov"			"Valeri Txkàlov"	"Valeri Txkàlov"	"human"	"Q498098"
"улица Черняховского"	"Ivan Txerniakhovski"			"Ivan Txerniakhovski"	"Ivan Txerniakhovski"	"human"	"Q444979"
"переулок Чкалова"	"Valeri Txkàlov"			"Valeri Txkàlov"	"Valeri Txkàlov"	"human"	"Q498098"
"Завод строительных смесей Ceresit"	"Henkel"			"Henkel"	"Henkel"	"public company"	"Q276507"
"Челябинский трубопрокатный завод"	"Planta de Laminació de Canonades de Txeliàbinsk"			"Planta de Laminació de Canonades de Txeliàbinsk"	""	"enterprise"	"Q4508717"
"Отряд специального назначения Росгвардии (ОМОН Росгвардии)"	"Guàrdia Nacional de Rússia"			"Guàrdia Nacional de Rússia"	""	"gendarmerie"	"Q23764150"
"Тренировочный полигон ОМОН Росгвардии"	"Guàrdia Nacional de Rússia"			"Guàrdia Nacional de Rússia"	""	"gendarmerie"	"Q23764150"
"Asian Highway AH7"	"AH7"			"AH7"	""	"road"	"Q609635"
"European route E 123"	"E123"			"E123"	"E123"	"road"	"Q1821054"
"Каслинский район"	"Raion de Kaslí"			"Raion de Kaslí"	""	"second-level administrative country subdivision"	"Q1652753"
"Ашинский район"	"Raion d'Aixà"			"Raion d'Aixà"	""	"administrative territorial entity"	"Q1192829"
"БМП-1"	"BMP-1"			"BMP-1"	"BMP-1"	"combat vehicle family"	"Q155494"
"Т-55"	"T-54/T-55"			"T-54/T-55"	"T-54/T-55"	""	"Q328272"
"Т-62"	"T-62"	"T62"		"T-62, T62"	"T-62"	"tank family"	"Q207618"
"БТР-70"	"BTR-70"			"BTR-70"	"BTR-70"	"combat vehicle family"	"Q159927"
"Т-72"	"T-72"			"T-72"	"T-72"	"tank family"	"Q155658"
"Т-80"	"T-80"	"T80;T/80"		"T-80, T80, T/80"	"T-80"	"tank family"	"Q237135"
"БРДМ-2"	"BRDM-2"			"BRDM-2"	"BRDM-2"	"reconnaissance vehicle"	"Q167968"
"МиГ-27"	"Mikoian-Gurévitx MiG-27"	"Mikoian-Gurèvitx MiG-27;MiG-27"		"Mikoian-Gurévitx MiG-27, Mikoian-Gurèvitx MiG-27, MiG-27"	"Mikoian-Gurévitx MiG-27"	"aircraft model"	"Q234069"
"Ми-8"	"Mil Mi-8"			"Mil Mi-8"	"Mil Mi-8"	"aircraft family"	"Q155635"
"По-2"	"Polikàrpov Po-2"			"Polikàrpov Po-2"	"Polikàrpov Po-2"	"aircraft family"	"Q943360"
"МиГ-17"	"Mikoian-Gurévitx MiG-17"	"Mikoian-Gurèvitx MiG-17;MiG-17;Mikoian-Gurèvtix MiG-17"		"Mikoian-Gurévitx MiG-17, Mikoian-Gurèvitx MiG-17, MiG-17, Mikoian-Gurèvtix MiG-17"	"Mikoian-Gurévitx MiG-17"	"aircraft family"	"Q152976"
"Бута"	"Buta"			"Buta"	""	"village"	"Q25108"
"Краснокадкинское городище"	"Tatarstan"			"Tatarstan"	"Tatarstan"	"state with limited recognition"	"Q5481"
"Вкусно — и точка"	"Vkusno i totxka"			"Vkusno i totxka"	""	"trademark"	"Q112406961"
"Свияга"	"Sviaga"			"Sviaga"	"Sviaga"	"protected area of Russia"	"Q1132165"
"Сумка"	"Bossa de mà"	"bossa de mà"		"Bossa de mà, bossa de mà"	"Bossa de mà"	""	"Q467505"
"Астрономическая обсерватория имени В. П. Энгельгардта"	"Observatori astronòmic Enguelgardt"			"Observatori astronòmic Enguelgardt"	""	"astronomical observatory"	"Q4071797"
"Казанская государственная Ветеринарная Академия"	"Acadèmia Estatal de Veterinària de Kazan"			"Acadèmia Estatal de Veterinària de Kazan"	""	"academy"	"Q33289059"
"Старая Кама"	"Riu Kama"			"Riu Kama"	"Riu Kama"	"river"	"Q79082"
"Криуша"	"Riu Kama"			"Riu Kama"	"Riu Kama"	"river"	"Q79082"
"E 22 Russia East"	"E22"			"E22"	"E22"	"road"	"Q322164"
"городское поселение Зеленодольск"	"Zelenodolsk"			"Zelenodolsk"	"Zelenodolsk"	"city of republic significance"	"Q139743"
"Балтасинский район"	"raion de Baltassí"			"raion de Baltassí"	""	"municipal district"	"Q2670313"
"Зай"	"Zai"			"Zai (riu), Zai"	"Zai (riu)"	"Natural monument of Russia"	"Q2603479"
"городское поселение Альметьевск"	"Almétievsk"			"Almétievsk"	"Almétievsk"	"big city"	"Q103483"
"городское поселение Лениногорск"	"Leninogorsk"			"Leninogorsk"	"Leninogorsk"	"city/town"	"Q157458"
"городское поселение Азнакаево"	"Aznakàievo"			"Aznakàievo"	"Aznakàievo"	"city/town"	"Q102755"
"ПАО «КАМАЗ»"	"Kamaz"			"Kamaz"	"Kamaz"	"business"	"Q30378"
"Дегтярск"	"Degtiarsk"		""	"Degtiarsk"	"Degtiarsk"	"city/town"	"Q105425"
"Дятлов"	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Dyatlov memorial"	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Привал четырёх."	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Перевал Дятлова"	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Администрация Екатеринбурга"	"Duma de Iekaterinburg"		""	"Duma de Iekaterinburg"	""	"City Duma"	"Q4174295"
"Скульптура в виде грустного зайчика со стихотворением Агнии Барто"	"Àgnia Bartó"		""	"Àgnia Bartó"	"Àgnia Bartó"	"human"	"Q683485"
"РСЗО БМ-13 «Катюша»"	"Katiuixa"	"Katiúixa;Katyusha;Katiusha"	""	"Katiuixa, Katiúixa, Katyusha, Katiusha"	"Katiuixa"	""	"Q192223"
"РСЗО"	"BM-21"		""	"BM-21"	"BM-21"	"multiple rocket launcher"	"Q270289"
"Памятник дятловцам"	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Раздольное"	"Razdolnoe"		""	"Razdolnoe"	""	"village"	"Q15268230"
"Костино"	"Kostino"		""	"Kostino"	""	"village"	"Q2654595"
"Д. Н. Мамину-Сибиряку"	"Dmitrij Narkisovič Mamin-Sibirjak"		""	"Dmitrij Narkisovič Mamin-Sibirjak"	""	"human"	"Q2207346"
"скала Дятлова"	"Pas de Diàtlov"		""	"Pas de Diàtlov"	"Pas de Diàtlov"	"accident"	"Q814484"
"Широкореченское кладбище"	"Cementiri de Xirókaia Retxka"		""	"Cementiri de Xirókaia Retxka"	""	"tourist attraction"	"Q2972516"
"Центральный военный округ"	"Districte Militar Central"		"Объединённое стратегическое командование \Центр"	"Districte Militar Central"	""	"military district of Russia"	"Q2087840"
"E 22 Russia East"	"E22"		""	"E22"	"E22"	"road"	"Q322164"
"Asian Highway AH7"	"AH7"		""	"AH7"	""	"road"	"Q609635"
"городской округ Карпинск"	"ókrug urbà de Karpinsk"		""	"ókrug urbà de Karpinsk"	""	"urban okrug in Russia"	"Q4145664"
"АО \Уральский завод тяжёлого машиностроения"	"Uralmaix"	"Uralmash"	""	"Uralmaix, Uralmash"	"Uralmaix"	"enterprise"	"Q1983444"
"Киря"	"Kirya"			"Kirya"	""	"posyolok"	"Q4221940"
"Чумаши"	"Chumash"			"Chumash"	""	"hamlet"	"Q127961"
"Яльчики"	"Iàltxiki"			"Iàltxiki"	""	"village"	"Q3894059"
"Администрация"	"Alàtir"	"Alatyr"		"Alàtir, Alatyr"	"Alàtir"	"city/town"	"Q103255"
"Ладыжино"	"Nagàievo"			"Nagàievo"	""	"hamlet"	"Q23847764"
"Мишенское"	"Miszenskòie"			"Miszenskòie"	""	"village"	"Q21482382"
"Музей-усадьба Л.Н. Толстого \Ясная Поляна"	"Iàsnaia Poliana"			"Iàsnaia Poliana"	"Iàsnaia Poliana"	"historic site"	"Q749556"
"ТГПУ им.Л.Н. Толстого, учебный корпус №1"	"Universitat Pedagògica Estatal de Tula"			"Universitat Pedagògica Estatal de Tula"	""	"university"	"Q4465237"
"Жиздра"	"Jizdra"			"Jizdra (riu), Jizdra"	"Jizdra (riu)"	"river"	"Q1342701"
"ТГПУ им.Л.Н. Толстого"	"Universitat Pedagògica Estatal de Tula"			"Universitat Pedagògica Estatal de Tula"	""	"university"	"Q4465237"
"Костино"	"Kostino"			"Kostino"	""	"posyolok"	"Q4235419"
"В. Ф. Маргелову"	"Vassili Marguélov"	"Vasili Marguèlov;Vasili Margelov"		"Vassili Marguélov, Vasili Marguèlov, Vasili Margelov"	"Vassili Marguélov"	"human"	"Q677432"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q13652766"
"Красные Ткачи"	"Krasnye Tkaci"			"Krasnye Tkaci"	""	"work settlement of Russia"	"Q3816835"
"Костино"	"Kostino"			"Kostino"	""	"hamlet"	"Q21336877"
"Большое Масленниково"	"Bolxoie Màslennikovo"			"Bolxoie Màslennikovo"	"Bolxoie Màslennikovo"	"hamlet"	"Q1132498"
"Которосль"	"Kótorosl"			"Kótorosl"	"Kótorosl"	"river"	"Q1146058"
"Рыбинская ГЭС"	"Presa de Ríbinsk"	"presa de Ríbinsk"		"Presa de Ríbinsk, presa de Ríbinsk"	"Presa de Ríbinsk"	"dam"	"Q1964590"
"городское поселение Углич"	"Úglitx"			"Úglitx"	"Úglitx"	"city/town"	"Q196786"
"городское поселение Ростов"	"Rostov"			"Rostov"	"Rostov"	"city/town"	"Q193342"
"городской округ Рыбинск"	"Ríbinsk"			"Ríbinsk"	"Ríbinsk"	"city/town"	"Q193413"
"Кострома"	"Kostromà"			"Kostromà (riu), Kostromà"	"Kostromà (riu)"	"river"	"Q863102"
"Улемец"	"Ulémets"			"Ulémets"	"Ulémets"	"hamlet"	"Q21673766"
"Судимир"	"Sudimir"			"Sudimir"	"Sudimir"	"hamlet"	"Q21673524"
"Орля"	"Órlia"			"Órlia"	"Órlia"	"hamlet"	"Q21672242"
"Яровщина"	"Iarovsxina"			"Iarovsxina"	"Iarovsxina"	"hamlet"	"Q21854740"
"Песочня"	"Pessótxnia"			"Pessótxnia"	"Pessótxnia"	"hamlet"	"Q21672416"
"Щигры"	"Sxigri"			"Sxigri"	"Sxigri"	"village"	"Q4529077"
"Зикеево"	"Zikéievo"			"Zikéievo"	"Zikéievo"	"village"	"Q27561585"
"Полюдово"	"Poliúdovo"			"Poliúdovo"	"Poliúdovo"	"village"	"Q21853156"
"Оселье"	"Ossélie"			"Ossélie (Kaluga)"	"Ossélie (Kaluga)"	"hamlet"	"Q21852835"
"Павлиново"	"Pàvlinovo"			"Pàvlinovo"	"Pàvlinovo"	"hamlet"	"Q27576021"
"Холмовая"	"Kholmovaia"			"Kholmovaia"	"Kholmovaia"	"hamlet"	"Q21854400"
"Морозово"	"Morózovo"			"Morózovo"	"Morózovo"	"hamlet"	"Q4303097"
"Марково"	"Màrkovo"			"Màrkovo (Kaluga)"	"Màrkovo (Kaluga)"	"hamlet"	"Q21670739"
"Ртинка"	"Rtinka"			"Rtinka"	"Rtinka"	"hamlet"	"Q21672976"
"Наумово"	"Naumovo"			"Naumovo"	"Naumovo"	"hamlet"	"Q14621266"
"Чипляево"	"Txipliàievo"			"Txipliàievo"	"Txipliàievo"	"village"	"Q21674119"
"Пустая"	"Pústaia"			"Pústaia"	"Pústaia"	"hamlet"	"Q21853294"
"Еленский"	"Ellenskij"			"Ellenskij"	""	"posyolok"	"Q4174718"
"Дудоровский"	"Dudorovskij"			"Dudorovskij"	""	"village"	"Q4170305"
"Вейно"	"Vejno"			"Vejno"	""	"village"	"Q21846311"
"Волконское"	"Volkonskoe"			"Volkonskoe"	""	"village"	"Q14620816"
"Оптина пустынь"	"Monestir d'Optina"	"monestir d'Optina"		"Monestir d'Optina, monestir d'Optina"	"Monestir d'Optina"	"landmark"	"Q1225920"
"Куровской"	"Kurovskoj"			"Kurovskoj"	""	"former populated place"	"Q4248690"
"Дугна"	"Dugna"			"Dugna"	""	"posyolok"	"Q4170077"
"Шанский Завод"	"Šanskij Zavod"			"Šanskij Zavod"	""	"village"	"Q21674178"
"Михали"	"Mihali"			"Mihali"	""	"administrative territorial entity"	"Q21852362"
"Передел"	"Peredel"			"Peredel"	""	"village"	"Q21852950"
"В. И. Чапаеву"	"Vassili Txapàiev"			"Vassili Txapàiev"	"Vassili Txapàiev"	"human"	"Q333236"
"Сатино"	"Sàtino"			"Sàtino"	"Sàtino"	"hamlet"	"Q4409001"
"Городня"	"Goródnia"			"Goródnia"	"Goródnia"	"hamlet"	"Q4145294"
"Акатово"	"Akatovo"			"Akatovo"	""	"hamlet"	"Q21667760"
"Федотово"	"Fedótovo"			"Fedótovo (Kaluga)"	"Fedótovo (Kaluga)"	"village"	"Q4482240"
"Лапшинка"	"Lapxinka"			"Lapxinka"	"Lapxinka"	"hamlet"	"Q21851933"
