"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='el Camp de Morvedre'][admin_level=7], filters=nwr[name~'^[Pp]arque'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"5672999995"	"Parque de educación vial"	""	""	""	""	""	""	""	"{'amenity': 'driving_school', 'name': 'Parque de educación vial'}"
"node"	"923991771"	"Parque industrial Ingruinsa"	""	""	""	""	""	""	""	"{'name': 'Parque industrial Ingruinsa', 'place': 'locality'}"
"way"	"449886421"	"Parque de Bomberos de Sagunto"	""	""	""	""	""	""	""	"{'amenity': 'fire_station', 'name': 'Parque de Bomberos de Sagunto'}"
"way"	"668231214"	"Parque del ambulatorio"	""	""	""	""	""	""	""	"{'access': 'yes', 'leisure': 'playground', 'name': 'Parque del ambulatorio'}"
"way"	"511791943"	"Parque La Gerencia"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque La Gerencia'}"
"way"	"487026428"	"Parque El triangle"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque El triangle'}"
"way"	"587310641"	"Parque Plaza del Sol"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Plaza del Sol'}"
