"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; area['name:ca'='el Camp de Túria'][admin_level=7]->.regio; area[name='Països Catalans']->.llengua; ( nwr[name~'^[Pp]arque'][!'name:ca'](area.regio)(area.llengua); ); out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"5326384942"	"parque de la pinada"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'parque de la pinada'}"
"node"	"5517329748"	"Parquesol"	""	""	""	""	""	""	""	"{'addr:street': 'Carrer del Trinquet', 'amenity': 'restaurant', 'cuisine': 'regional', 'name': 'Parquesol', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa 06:00-17:00', 'outdoor_seating': 'yes', 'smoking': 'outside'}"
"node"	"5320959568"	"parque para perros"	""	""	""	""	""	""	""	"{'leisure': 'dog_park', 'name': 'parque para perros'}"
"node"	"6089979441"	"Parque de la Ermita"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de la Ermita'}"
"way"	"279650347"	"Parque Natural del Turia"	""	""	""	""	""	""	""	"{'name': 'Parque Natural del Turia'}"
"way"	"48679836"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"633356596"	"Parque de Els Colorins"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de Els Colorins'}"
"way"	"572095263"	"Parque Rosalia de Castro"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Rosalia de Castro'}"
"way"	"916852130"	"Parque Natural del Turia"	""	""	""	""	""	""	""	"{'name': 'Parque Natural del Turia'}"
"way"	"39590268"	"parque plaça constitucio"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'parque plaça constitucio'}"
"way"	"551533250"	"parque del rados"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'parque del rados'}"
"way"	"551535285"	"parque arrosals"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'parque arrosals'}"
"way"	"556778334"	"Parque Pizarro"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Pizarro'}"
"way"	"1032889486"	"Parque 25 de noviembre"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque 25 de noviembre'}"
"way"	"118423187"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"118423188"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'access': 'no', 'bicycle': 'yes', 'cycleway': 'track', 'foot': 'yes', 'highway': 'track', 'horse': 'yes', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"118423171"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'gravel', 'tracktype': 'grade2'}"
"way"	"48679821"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"118423160"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"118423175"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"118423172"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'foot': 'designated', 'highway': 'cycleway', 'name': 'Parque Fluvial del Turia', 'segregated': 'no', 'surface': 'compacted'}"
"way"	"118423164"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted', 'tracktype': 'grade2'}"
"way"	"48679822"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'cycleway': 'track', 'highway': 'track', 'name': 'Parque Fluvial del Turia', 'surface': 'gravel', 'tracktype': 'grade2'}"
"way"	"575360598"	"Parque Avenida"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Avenida'}"
"way"	"575355980"	"Parque Infantil"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Infantil'}"
"way"	"575356215"	"Parque para perros"	""	""	""	""	""	""	""	"{'leisure': 'dog_park', 'name': 'Parque para perros'}"
"way"	"575357621"	"Parque para perros"	""	""	""	""	""	""	""	"{'leisure': 'dog_park', 'name': 'Parque para perros'}"
"way"	"590280980"	"Parque Infantil"	""	""	""	""	""	""	""	"{'landuse': 'recreation_ground', 'name': 'Parque Infantil'}"
"way"	"551533052"	"parque de las pulgas"	""	""	""	""	""	""	""	"{'description': 'parque donde pueden jugar niños y disfrutar de las vistas', 'leisure': 'park', 'name': 'parque de las pulgas'}"
"way"	"551533189"	"parque de la pinada"	""	""	""	""	""	""	""	"{'description': 'parque donde pueden jugar niños y descansar las personas mayores', 'leisure': 'park', 'name': 'parque de la pinada'}"
"way"	"118423170"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'foot': 'designated', 'highway': 'cycleway', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted'}"
"way"	"118423176"	"Parque Fluvial del Turia"	""	""	""	""	""	""	""	"{'bicycle': 'designated', 'foot': 'designated', 'highway': 'cycleway', 'name': 'Parque Fluvial del Turia', 'surface': 'compacted'}"
"way"	"532173129"	"Parque Monte Alegre"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Monte Alegre'}"
"way"	"532173130"	"Parque Monte Alegre"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Monte Alegre'}"
"way"	"532173131"	"Parque Monte Alegre"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Monte Alegre'}"
"way"	"550947304"	"Parque Sur Izquierdo"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Sur Izquierdo'}"
"way"	"551260168"	"Parque Sur Derecho"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Sur Derecho'}"
"way"	"550947303"	"Parque Sur Derecho"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Sur Derecho'}"
"way"	"817892069"	"Parque Rotonda Guillermo Roch"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque Rotonda Guillermo Roch'}"
"way"	"550947299"	"Parque de Redolins"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de Redolins'}"
"way"	"550954376"	"Parque para perros"	""	""	""	""	""	""	""	"{'leisure': 'dog_park', 'name': 'Parque para perros'}"
"way"	"550960307"	"Parque de Chema"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'Parque de Chema'}"
"way"	"550960302"	"ParqueSol"	""	""	""	""	""	""	""	"{'leisure': 'park', 'name': 'ParqueSol'}"
