"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 436143540"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 587821926"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 436143537"		"{'cycleway:both': 'no', 'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'surface': 'asphalt'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 441643745"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 462775344"		"{'cycleway:right': 'no', 'highway': 'tertiary', 'lanes': '1', 'name': 'Avinguda Catalunya', 'oneway': 'yes', 'surface': 'asphalt'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 587821933"		"{'cycleway:right': 'no', 'highway': 'tertiary', 'lanes': '1', 'name': 'Avinguda Catalunya', 'oneway': 'yes', 'surface': 'asphalt'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 119486286"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	"  33187635"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'no'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 587821931"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 119486287"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
"Avinguda Catalunya"	"Avinguda Catalunya"			""	""	""	""	"way"	" 119486288"		"{'highway': 'tertiary', 'name': 'Avinguda Catalunya', 'oneway': 'yes'}"
