"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla de Can Bosquerons"	"Pla de Can Bosquerons"							"node"	"1241550449"		"{'name': 'Pla de Can Bosquerons', 'place': 'locality'}"
"Pla de Can Fenosa"	"Pla de Can Fenosa"							"node"	"1241567270"		"{'name': 'Pla de Can Fenosa', 'place': 'locality'}"
