"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"passeig de les Flors"	"passeig de les Flors"							"way"	"229913479"		"{'highway': 'residential', 'name': 'passeig de les Flors'}"
"passeig del Priorat"	"passeig del Priorat"							"way"	"605067608"		"{'highway': 'residential', 'name': 'passeig del Priorat'}"
