"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Camí de Prat de Comte"	"Camí de Prat de Comte"			""	""	""	""	"way"	"182566692"		"{'highway': 'path', 'name': 'Camí de Prat de Comte', 'sac_scale': 'mountain_hiking'}"
"Camí de Prat de Comte"	"Camí de Prat de Comte"			""	""	""	""	"way"	"182702537"		"{'highway': 'track', 'name': 'Camí de Prat de Comte'}"
"Camí de Sant Jaume"	"Camí de Sant Jaume"			"Camí de Sant Jaume, Camí de Santiago, Camino de Santiago, El cami de sant jaume, Camiño de Santiago"	"Camí de Sant Jaume"	"pilgrims' way"	"Q41150"	"relation"	"  8055087"		"{'description': 'Deltebre - Pina de Ebro', 'name': 'Camí de Sant Jaume', 'network': 'nwn', 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camí de Sant Jaume', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q41150', 'wikipedia': 'ca:Camí de Sant Jaume'}"
"Camí Natural de la Terra Alta"	"Camí Natural de la Terra Alta"			""	""	""	""	"relation"	" 10067196"		"{'ascent': '165', 'descent': '475', 'distance': '22.6', 'name': 'Camí Natural de la Terra Alta', 'network': 'rwn', 'operator': 'Ministerio de Agricutura, Pesca y Alimentación', 'roundtrip': 'no', 'route': 'hiking', 'type': 'route', 'website': 'https://www.mapa.gob.es/es/desarrollo-rural/temas/caminos-naturales/caminos-naturales/sector-noreste/terra-alta/default.aspx'}"
"Camí Vell de Tortosa a Prat de Comte"	"Camí Vell de Tortosa a Prat de Comte"			""	""	""	""	"way"	"182702536"		"{'highway': 'track', 'name': 'Camí Vell de Tortosa a Prat de Comte'}"
"Carrer Camí"	"Carrer Camí"			""	""	""	""	"way"	"182712092"		"{'highway': 'residential', 'name': 'Carrer Camí'}"
"Carrer d'en Francesc Berbis"	"Carrer d'en Francesc Berbis"			""	""	""	""	"way"	"182705036"		"{'highway': 'residential', 'name': \"Carrer d'en Francesc Berbis\"}"
"Carrer de Bot"	"Carrer de Bot"			""	""	""	""	"way"	"182712093"		"{'highway': 'residential', 'name': 'Carrer de Bot'}"
