"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Ajuntament (Casa Dacs)"	"Ajuntament (Casa Dacs)"							"node"	"7008933289"		"{'amenity': 'townhall', 'name': 'Ajuntament (Casa Dacs)'}"
"Bosc de la Sala"	"Bosc de la Sala"							"node"	"1241550112"		"{'name': 'Bosc de la Sala', 'place': 'locality'}"
"Mas d'en Coll"	"Mas d'en Coll"							"way"	" 868811458"		"{'building': 'yes', 'name': \"Mas d'en Coll\"}"
"Mas l'Arumí"	"Mas l'Arumí"							"way"	" 868812157"		"{'building': 'yes', 'name': \"Mas l'Arumí\"}"
