"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Camí antic de Pau"	"Camí antic de Pau"			""	""	""	""	"way"	" 38714144"	""	"{'brp_access': '3', 'highway': 'track', 'name': 'Camí antic de Pau', 'tracktype': 'grade2', 'width': '2.5'}"
"Camí de Quermançó"	"Camí de Quermançó"			""	""	""	""	"way"	"207224147"	""	"{'highway': 'unclassified', 'name': 'Camí de Quermançó', 'width': '5'}"
"Camí de Quermançó"	"Camí de Quermançó"			""	""	""	""	"way"	"212475159"	""	"{'cycleway:both': 'no', 'highway': 'unclassified', 'name': 'Camí de Quermançó', 'surface': 'asphalt', 'width': '5'}"
"Camí de Quermançó"	"Camí de Quermançó"			""	""	""	""	"way"	"212475162"	""	"{'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'name': 'Camí de Quermançó', 'width': '4'}"
"Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)"	"Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)"			"Camí català de Sant Jaume, Camí catalá de Sant Jaume"	"Camí català de Sant Jaume"	"pilgrims' way"	"Q5742366"	"relation"	"  2164053"	""	"{'denomination': 'catholic', 'description': 'Sant Pere de Rodes - Montserrat', 'name': 'Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)', 'network': 'nwn', 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camino de Santiago', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'website': 'http://www.camidesantjaume.cat', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q5742366', 'wikipedia': 'ca:Camí català de Sant Jaume'}"
"Carrer Albera"	"Carrer Albera"			""	""	""	""	"way"	"207224142"	""	"{'highway': 'residential', 'name': 'Carrer Albera'}"
"Carrer Alexandre Deulofeu"	"Carrer Alexandre Deulofeu"			""	""	""	""	"way"	" 37423375"	""	"{'highway': 'residential', 'name': 'Carrer Alexandre Deulofeu'}"
"Carrer Camí de Quermançó"	"Carrer Camí de Quermançó"			""	""	""	""	"way"	"765822538"	""	"{'highway': 'residential', 'name': 'Carrer Camí de Quermançó'}"
