"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla de la Beguda"	"Pla de la Beguda"							"node"	"8863270150"		"{'name': 'Pla de la Beguda', 'place': 'locality'}"
"Pla de les Fonts"	"Pla de les Fonts"							"node"	"8863270151"		"{'name': 'Pla de les Fonts', 'place': 'locality'}"
