"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Cal Paraire"	"Cal Paraire"							"node"	"5494684088"		"{'name': 'Cal Paraire', 'place': 'hamlet'}"
"Escola Dones d'Aigua"	"Escola Dones d'Aigua"			"Escola Dones d'Aigua"		"Catalonia school"	"Q111338801"	"way"	"915621390"		"{'amenity': 'school', 'name': \"Escola Dones d'Aigua\", 'ref': '8025071', 'wikidata': 'Q111338801'}"
