"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Urbanització el Poblet"	"Urbanització el Poblet"							"way"	" 197491339"		"{'landuse': 'residential', 'name': 'Urbanització el Poblet'}"
"Urbanització Espanya la Vella"	"Urbanització Espanya la Vella"							"node"	"9477354035"		"{'name': 'Urbanització Espanya la Vella', 'place': 'neighbourhood'}"
