"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Coll llarg"	"Coll llarg"							"way"	"551494113"		"{'highway': 'path', 'name': 'Coll llarg'}"
"Coll Llarg"	"Coll Llarg"							"node"	"7973580573"		"{'name': 'Coll Llarg', 'natural': 'saddle'}"
"Coll Set Piques"	"Coll Set Piques"							"node"	"8407660338"		"{'name': 'Coll Set Piques', 'natural': 'saddle'}"
"Font de la tina"	"Font de la tina"							"way"	"551494115"		"{'highway': 'path', 'name': 'Font de la tina'}"
