"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"582085113"		"{'highway': 'tertiary', 'name': 'Avinguda de Muntanyola', 'ref': 'BV-4317'}"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"719121147"		"{'highway': 'unclassified', 'name': 'Avinguda de Muntanyola'}"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"134376618"		"{'highway': 'unclassified', 'name': 'Avinguda de Muntanyola'}"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"425443188"		"{'highway': 'unclassified', 'name': 'Avinguda de Muntanyola'}"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"134376619"		"{'highway': 'tertiary', 'name': 'Avinguda de Muntanyola', 'ref': 'BV-4317'}"
"Avinguda Rústiques Muntanyola"	"Avinguda Rústiques Muntanyola"			""	""	""	""	"way"	"134377199"		"{'highway': 'residential', 'name': 'Avinguda Rústiques Muntanyola'}"
"Avinguda Rústiques Muntanyola"	"Avinguda Rústiques Muntanyola"			""	""	""	""	"way"	" 34957073"		"{'highway': 'residential', 'name': 'Avinguda Rústiques Muntanyola'}"
"Camí antic de Muntanyola"	"Camí antic de Muntanyola"	"Camí de Muntanyola a Múnter"	"Camí de Muntanyola a Múnter"	""	""	""	""	"way"	"193019013"		"{'alt_name': 'Camí de Muntanyola a Múnter', 'highway': 'track', 'name': 'Camí antic de Muntanyola', 'tracktype': 'grade3'}"
"Camí antic de Muntanyola"	"Camí antic de Muntanyola"			""	""	""	""	"way"	"193019020"		"{'highway': 'track', 'name': 'Camí antic de Muntanyola', 'tracktype': 'grade2'}"
"Camí antic de Muntanyola"	"Camí antic de Muntanyola"			""	""	""	""	"way"	"193019017"		"{'highway': 'track', 'name': 'Camí antic de Muntanyola', 'tracktype': 'grade3'}"
"Camí d'Alboquers"	"Camí d'Alboquers"			""	""	""	""	"way"	"321584596"		"{'highway': 'track', 'name': \"Camí d'Alboquers\"}"
