"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Ajuntament de Torelló"	"Ajuntament de Torelló"							"way"	" 462198930"		"{'amenity': 'townhall', 'building': 'yes', 'name': 'Ajuntament de Torelló'}"
"Mas Boixader"	"Mas Boixader"							"node"	"3520272634"		"{'name': 'Mas Boixader', 'place': 'isolated_dwelling'}"
"Mas Codina"	"Mas Codina"							"node"	"3544165190"		"{'name': 'Mas Codina', 'place': 'isolated_dwelling'}"
"Riu Ter"	"Riu Ter"			"Ter"	"Ter"	"watercourse"	"Q31482"	"way"	"  24208982"		"{'name': 'Riu Ter', 'waterway': 'river', 'wikidata': 'Q31482', 'wikipedia': 'ca:Ter'}"
