"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla dels Pins"	"Pla dels Pins"							"node"	"8383182553"		"{'name': 'Pla dels Pins', 'place': 'locality'}"
"Pla Llarg"	"Pla Llarg"							"node"	"9277034461"		"{'name': 'Pla Llarg', 'place': 'locality'}"
