"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"  95427528"		"{'highway': 'residential', 'name': 'Avinguda de Catalunya', 'oneway': 'yes'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"  95427523"		"{'highway': 'residential', 'name': 'Avinguda de Catalunya'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"  95427520"		"{'highway': 'residential', 'name': 'Avinguda de Catalunya', 'oneway': 'yes'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"  95427530"		"{'highway': 'residential', 'name': 'Avinguda de Catalunya'}"
"Avinguda de l'Esport"	"Avinguda de l'Esport"			""	""	""	""	"way"	" 217859164"		"{'highway': 'residential', 'name': \"Avinguda de l'Esport\"}"
"Camí de l'Estació"	"Camí de l'Estació"			""	""	""	""	"way"	"  52587109"		"{'highway': 'track', 'name': \"Camí de l'Estació\"}"
"Camí de l'Estació"	"Camí de l'Estació"			""	""	""	""	"way"	" 510502885"		"{'abandoned:railway': 'rail', 'highway': 'track', 'name': \"Camí de l'Estació\"}"
"Camí de la Calcina"	"Camí de la Calcina"			""	""	""	""	"way"	"  93075283"		"{'highway': 'unclassified', 'name': 'Camí de la Calcina'}"
"Camí de la Farinera"	"Camí de la Farinera"			""	""	""	""	"way"	" 301584825"		"{'highway': 'unclassified', 'name': 'Camí de la Farinera'}"
"Camí de la Farinera"	"Camí de la Farinera"			""	""	""	""	"way"	"  60086360"		"{'highway': 'unclassified', 'name': 'Camí de la Farinera'}"
"Camí de la Farinera"	"Camí de la Farinera"			""	""	""	""	"way"	" 163411172"		"{'bridge': 'yes', 'cycleway:both': 'no', 'highway': 'unclassified', 'name': 'Camí de la Farinera'}"
"Camí de la Font del Lledó"	"Camí de la Font del Lledó"			""	""	""	""	"way"	" 192115951"		"{'highway': 'unclassified', 'name': 'Camí de la Font del Lledó', 'surface': 'asphalt', 'width': '5'}"
