"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Passatge dels Esports"	"Passatge dels Esports"							"way"	"398812832"		"{'highway': 'residential', 'name': 'Passatge dels Esports'}"
"Passeig de la Terra"	"Passeig de la Terra"							"way"	"398416062"		"{'highway': 'residential', 'name': 'Passeig de la Terra'}"
