"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla d'en Girbau"	"Pla d'en Girbau"							"node"	"1241561853"		"{'name': \"Pla d'en Girbau\", 'place': 'locality'}"
"Pla d'en Girbau"	"Pla d'en Girbau"							"relation"	"8262271"		"{'landuse': 'farmland', 'name': \"Pla d'en Girbau\", 'type': 'multipolygon'}"
