"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Passatge dels pomers"	"Passatge dels pomers"							"way"	"340465570"		"{'highway': 'living_street', 'name': 'Passatge dels pomers'}"
"Passeig dels Gegants"	"Passeig dels Gegants"							"way"	"340465537"		"{'highway': 'living_street', 'name': 'Passeig dels Gegants'}"
