"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Font Cibernètica"	"Font Cibernètica"							"way"	"116733453"		"{'amenity': 'fountain', 'name': 'Font Cibernètica', 'natural': 'water', 'water': 'basin'}"
"Font Lluminosa"	"Font Lluminosa"							"way"	"354732895"		"{'amenity': 'fountain', 'landuse': 'basin', 'name': 'Font Lluminosa'}"
