"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"143744941"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Catalunya', 'ref': 'LV-3342'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	" 41060366"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Catalunya', 'ref': 'LV-3342'}"
"Camí Català per Lleida"	"Camí Català per Lleida"			"Camí de Sant Jaume, Camí de Santiago, Camino de Santiago, El cami de sant jaume, Camiño de Santiago"	"Camí de Sant Jaume"	"pilgrims' way"	"Q41150"	"relation"	"  2164136"	""	"{'name': 'Camí Català per Lleida', 'network': 'nwn', 'note': 'western part of this Camino (divided to keep the relation short)', 'operator': \"Asociación del Camino de Santiago de L'Hospitalet\", 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camí de Sant Jaume', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q41150', 'wikipedia': 'ca:Camí de Sant Jaume'}"
"Camí d'Anglesola a Barbens"	"Camí d'Anglesola a Barbens"			""	""	""	""	"way"	"202076099"	""	"{'highway': 'unclassified', 'name': \"Camí d'Anglesola a Barbens\", 'surface': 'asphalt'}"
"Camí d'Anglesola a Barbens"	"Camí d'Anglesola a Barbens"			""	""	""	""	"way"	"107826615"	""	"{'highway': 'unclassified', 'name': \"Camí d'Anglesola a Barbens\"}"
"Camí d'Anglesola a Barbens"	"Camí d'Anglesola a Barbens"			""	""	""	""	"way"	"143744947"	""	"{'highway': 'unclassified', 'name': \"Camí d'Anglesola a Barbens\"}"
"Camí d'Ivars d'Urgell a Anglesola"	"Camí d'Ivars d'Urgell a Anglesola"			""	""	""	""	"way"	"197812788"	""	"{'highway': 'unclassified', 'maxspeed': '40', 'maxweight': '16', 'name': \"Camí d'Ivars d'Urgell a Anglesola\", 'surface': 'asphalt'}"
"Camí d'Ivars d'Urgell a Anglesola"	"Camí d'Ivars d'Urgell a Anglesola"			""	""	""	""	"way"	"107823234"	""	"{'highway': 'unclassified', 'maxspeed': '40', 'maxweight': '16', 'name': \"Camí d'Ivars d'Urgell a Anglesola\", 'surface': 'asphalt'}"
