"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	" 195032181"	""	"{'highway': 'residential', 'name': 'Avinguda de Catalunya', 'oneway': 'yes'}"
"Avinguda de Colom"	"Avinguda de Colom"			""	""	""	""	"way"	" 816278305"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Colom', 'ref': 'TV-3454a'}"
"Avinguda de Colom"	"Avinguda de Colom"			""	""	""	""	"way"	" 195014654"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Colom', 'ref': 'TV-3454a'}"
"Avinguda de Colom"	"Avinguda de Colom"			""	""	""	""	"way"	" 104311879"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Colom', 'ref': 'TV-3454a'}"
"Avinguda de Francesc Robert Graupera"	"Avinguda de Francesc Robert Graupera"			""	""	""	""	"way"	" 904249110"	""	"{'highway': 'residential', 'name': 'Avinguda de Francesc Robert Graupera'}"
"Avinguda de Francesc Robert Graupera"	"Avinguda de Francesc Robert Graupera"			""	""	""	""	"way"	" 195014760"	""	"{'highway': 'residential', 'name': 'Avinguda de Francesc Robert Graupera'}"
"Avinguda de Jaume I el Conqueridor"	"Avinguda de Jaume I el Conqueridor"			""	""	""	""	"way"	" 195014709"	""	"{'highway': 'residential', 'name': 'Avinguda de Jaume I el Conqueridor', 'oneway': 'yes'}"
"Avinguda de Jaume I el Conqueridor"	"Avinguda de Jaume I el Conqueridor"			""	""	""	""	"way"	" 194772950"	""	"{'highway': 'residential', 'name': 'Avinguda de Jaume I el Conqueridor', 'oneway': 'yes'}"
"Avinguda de Jaume I el Conqueridor"	"Avinguda de Jaume I el Conqueridor"			""	""	""	""	"way"	" 195014714"	""	"{'highway': 'residential', 'name': 'Avinguda de Jaume I el Conqueridor'}"
"Avinguda de la Generalitat"	"Avinguda de la Generalitat"			""	""	""	""	"way"	" 195014758"	""	"{'highway': 'residential', 'name': 'Avinguda de la Generalitat', 'oneway': 'no'}"
