"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Barranc de Caseta"	"Barranc de Caseta"							"way"	"724531236"		"{'intermittent': 'yes', 'name': 'Barranc de Caseta', 'waterway': 'stream'}"
"Barranc de l'Infern"	"Barranc de l'Infern"							"node"	"1242142764"		"{'name': \"Barranc de l'Infern\", 'place': 'locality'}"
"Barranc les Coves"	"Barranc les Coves"							"node"	"1242152820"		"{'name': 'Barranc les Coves', 'place': 'locality'}"
