"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Castell Vidre"	"Castell Vidre"							"node"	"2849466453"		"{'ele': '1629', 'name': 'Castell Vidre', 'natural': 'peak'}"
"Mas d'en Girvés"	"Mas d'en Girvés"							"node"	"8676480462"		"{'name': \"Mas d'en Girvés\", 'place': 'locality'}"
