"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla de la Rufa"	"Pla de la Rufa"							"node"	"1242124678"		"{'name': 'Pla de la Rufa', 'place': 'locality'}"
"Pla del Cid"	"Pla del Cid"							"node"	"1242139207"		"{'name': 'Pla del Cid', 'place': 'locality'}"
