"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"161578843"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'yes'}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"161578841"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'no'}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"161578858"		"{'highway': 'residential', 'name': \"avinguda d'Osona\"}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"582082033"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'yes'}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	" 34958821"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'yes'}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"582082032"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'yes'}"
"avinguda d'Osona"	"avinguda d'Osona"			""	""	""	""	"way"	"161578812"		"{'highway': 'residential', 'name': \"avinguda d'Osona\", 'oneway': 'yes'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	"161578792"		"{'highway': 'residential', 'name': 'Avinguda de Catalunya'}"
"Avinguda de Muntanyola"	"Avinguda de Muntanyola"			""	""	""	""	"way"	"582082028"		"{'highway': 'tertiary', 'name': 'Avinguda de Muntanyola', 'ref': 'BV-4317'}"
"Avinguda del Benestar"	"Avinguda del Benestar"			""	""	""	""	"way"	" 34958824"		"{'highway': 'residential', 'name': 'Avinguda del Benestar'}"
"Avinguda del Benestar"	"Avinguda del Benestar"			""	""	""	""	"way"	"161578855"		"{'highway': 'residential', 'name': 'Avinguda del Benestar'}"
"camí de la Vila"	"camí de la Vila"			""	""	""	""	"way"	"423730750"		"{'bridge': 'yes', 'highway': 'track', 'layer': '1', 'maxspeed': '30', 'maxwidth': '3', 'name': 'camí de la Vila', 'surface': 'concrete', 'tracktype': 'grade1'}"
