"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Bellvís"	"Avinguda de Bellvís"			""	""	""	""	"way"	" 872377618"	""	"{'highway': 'tertiary', 'name': 'Avinguda de Bellvís'}"
"Camí Català per Lleida"	"Camí Català per Lleida"			"Camí de Sant Jaume, Camí de Santiago, Camino de Santiago, El cami de sant jaume, Camiño de Santiago"	"Camí de Sant Jaume"	"pilgrims' way"	"Q41150"	"relation"	"   2164136"	""	"{'name': 'Camí Català per Lleida', 'network': 'nwn', 'note': 'western part of this Camino (divided to keep the relation short)', 'operator': \"Asociación del Camino de Santiago de L'Hospitalet\", 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camí de Sant Jaume', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q41150', 'wikipedia': 'ca:Camí de Sant Jaume'}"
"Camí de Bel-lloc d'Urgell a Alcoletge"	"Camí de Bel-lloc d'Urgell a Alcoletge"			""	""	""	""	"way"	"  68875801"	""	"{'highway': 'unclassified', 'name': \"Camí de Bel-lloc d'Urgell a Alcoletge\", 'surface': 'asphalt'}"
"camí de Bell-lloc d'Urgell a Alcoletge"	"camí de Bell-lloc d'Urgell a Alcoletge"			""	""	""	""	"way"	" 223287001"	""	"{'highway': 'unclassified', 'name': \"camí de Bell-lloc d'Urgell a Alcoletge\"}"
"camí de Bell-lloc d'Urgell a Alcoletge"	"camí de Bell-lloc d'Urgell a Alcoletge"			""	""	""	""	"way"	" 223286983"	""	"{'bridge': 'yes', 'highway': 'unclassified', 'layer': '1', 'name': \"camí de Bell-lloc d'Urgell a Alcoletge\"}"
"camí de Bell-lloc d'Urgell a Alcoletge"	"camí de Bell-lloc d'Urgell a Alcoletge"			""	""	""	""	"way"	"  41062300"	""	"{'highway': 'unclassified', 'name': \"camí de Bell-lloc d'Urgell a Alcoletge\"}"
"camí de Bell-lloc d'Urgell a Alcoletge"	"camí de Bell-lloc d'Urgell a Alcoletge"			""	""	""	""	"way"	" 395098745"	""	"{'highway': 'residential', 'name': \"camí de Bell-lloc d'Urgell a Alcoletge\"}"
"camí de Bell-lloc d'Urgell a Puigverd de Lleida"	"camí de Bell-lloc d'Urgell a Puigverd de Lleida"			""	""	""	""	"way"	" 380723244"	""	"{'highway': 'track', 'maxspeed': '30', 'name': \"camí de Bell-lloc d'Urgell a Puigverd de Lleida\", 'surface': 'gravel', 'tracktype': 'grade2'}"
