"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Camí antic de Pau"	"Camí antic de Pau"			""	""	""	""	"way"	" 38714144"	""	"{'brp_access': '3', 'highway': 'track', 'name': 'Camí antic de Pau', 'tracktype': 'grade2', 'width': '2.5'}"
"Camí de la Torre d'en Mornau"	"Camí de la Torre d'en Mornau"			""	""	""	""	"way"	"328400873"	""	"{'highway': 'track', 'name': \"Camí de la Torre d'en Mornau\"}"
"Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)"	"Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)"			"Camí català de Sant Jaume, Camí catalá de Sant Jaume"	"Camí català de Sant Jaume"	"pilgrims' way"	"Q5742366"	"relation"	"  2164053"	""	"{'denomination': 'catholic', 'description': 'Sant Pere de Rodes - Montserrat', 'name': 'Camí de Sant Jaume (Sant Pere de Rodes - Montserrat)', 'network': 'nwn', 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camino de Santiago', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'website': 'http://www.camidesantjaume.cat', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q5742366', 'wikipedia': 'ca:Camí català de Sant Jaume'}"
"Camí de Sant Martí"	"Camí de Sant Martí"			""	""	""	""	"way"	"417648720"	""	"{'highway': 'residential', 'name': 'Camí de Sant Martí', 'narrow': 'yes'}"
"Camí de Sant Martí"	"Camí de Sant Martí"			""	""	""	""	"way"	"417648716"	""	"{'highway': 'residential', 'name': 'Camí de Sant Martí'}"
"Camí de Sant Martí"	"Camí de Sant Martí"			""	""	""	""	"way"	"417648712"	""	"{'highway': 'residential', 'name': 'Camí de Sant Martí'}"
"Camí de Sant Pere"	"Camí de Sant Pere"			""	""	""	""	"way"	" 37290420"	"name:es=camino de San Pedro"	"{'highway': 'unclassified', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'name': 'Camí de Sant Pere', 'name:es': 'camino de San Pedro'}"
"Camí de Terra Mala a Cal Frai Llàtzer"	"Camí de Terra Mala a Cal Frai Llàtzer"			""	""	""	""	"way"	"165447867"	""	"{'brp_access': '3', 'highway': 'track', 'name': 'Camí de Terra Mala a Cal Frai Llàtzer', 'tracktype': 'grade3'}"
