"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Jaume I"	"Avinguda de Jaume I"			""	""	""	""	"way"	" 183347852"	""	"{'highway': 'residential', 'name': 'Avinguda de Jaume I'}"
"Avinguda del Nen Jesús de Praga"	"Avinguda del Nen Jesús de Praga"			""	""	""	""	"way"	" 183362926"	""	"{'highway': 'residential', 'name': 'Avinguda del Nen Jesús de Praga'}"
"Camí de Can Crous"	"Camí de Can Crous"			""	""	""	""	"way"	" 183447919"	""	"{'highway': 'footway', 'name': 'Camí de Can Crous'}"
"Camí de Cortals de Tarrés"	"Camí de Cortals de Tarrés"			""	""	""	""	"way"	" 742091564"	""	"{'highway': 'track', 'name': 'Camí de Cortals de Tarrés', 'tracktype': 'grade2'}"
"Camí de Cortals de Tarrés"	"Camí de Cortals de Tarrés"			""	""	""	""	"way"	" 742091555"	""	"{'highway': 'track', 'name': 'Camí de Cortals de Tarrés', 'tracktype': 'grade2'}"
"Camí de la Font del Picó"	"Camí de la Font del Picó"			""	""	""	""	"way"	" 183347903"	""	"{'highway': 'residential', 'name': 'Camí de la Font del Picó'}"
"Camí de Reixac"	"Camí de Reixac"			""	""	""	""	"way"	" 183347853"	""	"{'highway': 'residential', 'name': 'Camí de Reixac'}"
"Camí de Sant Benet"	"Camí de Sant Benet"			""	""	""	""	"way"	" 350689077"	""	"{'highway': 'track', 'name': 'Camí de Sant Benet'}"
