"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"font de Cal Sabater (tancada)"	"font de Cal Sabater (tancada)"							"node"	"5184134785"		"{'name': 'font de Cal Sabater (tancada)', 'natural': 'spring'}"
"font Fassina"	"font Fassina"							"node"	"5184077844"		"{'name': 'font Fassina', 'natural': 'spring'}"
