"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Pla de la Costa"	"Pla de la Costa"							"node"	"1241555744"		"{'name': 'Pla de la Costa', 'place': 'locality'}"
"Pla del Colomer"	"Pla del Colomer"							"node"	"1241552046"		"{'name': 'Pla del Colomer', 'place': 'locality'}"
