"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Ajuntament de Segart"	"Ajuntament de Segart"							"way"	" 156119366"		"{'amenity': 'townhall', 'building': 'yes', 'name': 'Ajuntament de Segart'}"
"Castell de Segart"	"Castell de Segart"							"node"	"2342570542"		"{'historic': 'ruins', 'name': 'Castell de Segart'}"
