"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	"  47229067"	""	"{'highway': 'tertiary', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'no', 'ref': 'T-341'}"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	" 358715074"	""	"{'highway': 'tertiary', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'no', 'ref': 'T-341'}"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	"  47229072"	""	"{'highway': 'tertiary', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'no', 'ref': 'T-341'}"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	" 816194219"	""	"{'highway': 'tertiary', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'no', 'ref': 'T-341'}"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	" 146958222"	""	"{'highway': 'tertiary', 'lanes': '1', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'yes', 'parking:condition:both': 'free', 'parking:lane:both': 'parallel', 'sidewalk': 'both', 'width': '6'}"
"Avinguda Cristòfol Colom"	"Avinguda Cristòfol Colom"			""	""	""	""	"way"	" 358714992"	""	"{'highway': 'tertiary', 'name': 'Avinguda Cristòfol Colom', 'oneway': 'no', 'ref': 'T-341'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	" 131621632"	""	"{'highway': 'tertiary_link', 'lanes': '1', 'name': 'Avinguda de Catalunya', 'oneway': 'yes', 'width': '6'}"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	" 131621631"	""	"{'highway': 'tertiary_link', 'lanes': '2', 'name': 'Avinguda de Catalunya', 'oneway': 'yes', 'width': '8'}"
