"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"coma d'en Vidal"	"coma d'en Vidal"							"way"	"242739320"		"{'highway': 'track', 'name': \"coma d'en Vidal\", 'sac_scale': 'mountain_hiking'}"
"Coma d'en Vidal"	"Coma d'en Vidal"							"node"	"1242625552"		"{'name': \"Coma d'en Vidal\", 'place': 'locality'}"
