"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Camí Català per Lleida"	"Camí Català per Lleida"			"Camí de Sant Jaume, Camí de Santiago, Camino de Santiago, El cami de sant jaume, Camiño de Santiago"	"Camí de Sant Jaume"	"pilgrims' way"	"Q41150"	"relation"	"  2164136"		"{'name': 'Camí Català per Lleida', 'network': 'nwn', 'note': 'western part of this Camino (divided to keep the relation short)', 'operator': \"Asociación del Camino de Santiago de L'Hospitalet\", 'osmc:symbol': 'blue:blue:shell_modern', 'pilgrimage': 'Camí de Sant Jaume', 'religion': 'christian', 'route': 'hiking', 'type': 'route', 'wiki:symbol': 'Symbol_Jakobsweg.png', 'wikidata': 'Q41150', 'wikipedia': 'ca:Camí de Sant Jaume'}"
"Camí d'Anglesola a Preixana"	"Camí d'Anglesola a Preixana"			""	""	""	""	"way"	"221511089"		"{'highway': 'unclassified', 'name': \"Camí d'Anglesola a Preixana\", 'source': 'PNOA', 'source:date': '2008'}"
"Camí del Mas"	"Camí del Mas"			""	""	""	""	"way"	"221511091"		"{'highway': 'unclassified', 'name': 'Camí del Mas', 'source': 'PNOA', 'source:date': '2008'}"
"Camí Ignasià Català 3: Palau d'Anglesola - Verdú"	"Camí Ignasià Català 3: Palau d'Anglesola - Verdú"			""	""	""	""	"relation"	"  7641617"		"{'distance': '24.7', 'name': \"Camí Ignasià Català 3: Palau d'Anglesola - Verdú\", 'network': 'nwn', 'osmc:symbol': 'orange:orange:hiker', 'roundtrip': 'no', 'route': 'hiking', 'type': 'route', 'website': 'http://caminoignaciano.org/ca', 'wiki:symbol': 'CamiIgnasia.png'}"
"Carrer d'Anglesola"	"Carrer d'Anglesola"			""	""	""	""	"way"	"214316589"		"{'highway': 'residential', 'name': \"Carrer d'Anglesola\"}"
"Carrer de Cercavins"	"Carrer de Cercavins"			""	""	""	""	"way"	"214316590"		"{'highway': 'residential', 'name': 'Carrer de Cercavins'}"
"Carrer de l'Hospital"	"Carrer de l'Hospital"			""	""	""	""	"way"	"214316600"		"{'highway': 'residential', 'name': \"Carrer de l'Hospital\"}"
"Carrer de l'Ondara"	"Carrer de l'Ondara"			""	""	""	""	"way"	"214316601"		"{'highway': 'residential', 'name': \"Carrer de l'Ondara\"}"
