"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Barranc de la Canal"	"Barranc de la Canal"							"way"	"398726131"		"{'intermittent': 'yes', 'name': 'Barranc de la Canal', 'waterway': 'ditch'}"
"Barranc del Xic"	"Barranc del Xic"							"way"	"109300231"		"{'intermittent': 'yes', 'name': 'Barranc del Xic', 'waterway': 'stream'}"
