"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Camí de Can Cebriá del Pla"	"Camí de Can Cebrià del Pla"							"way"	"283764805"		"{'highway': 'path', 'name': 'Camí de Can Cebriá del Pla'}"
"Camí de la Casa Alta"	"Camí de la Casa Alta"							"way"	"159315767"		"{'highway': 'unclassified', 'name': 'Camí de la Casa Alta'}"
