"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Avinguda de Catalunya"	"Avinguda de Catalunya"			""	""	""	""	"way"	" 157373611"	""	"{'highway': 'residential', 'name': 'Avinguda de Catalunya'}"
"Avinguda del Canal Industrial"	"Avinguda del Canal Industrial"			""	""	""	""	"way"	" 204524450"	""	"{'highway': 'residential', 'name': 'Avinguda del Canal Industrial'}"
"Avinguda del Canal Industrial"	"Avinguda del Canal Industrial"			""	""	""	""	"way"	"  41122727"	""	"{'highway': 'residential', 'name': 'Avinguda del Canal Industrial'}"
"Avinguda del Canal Industrial"	"Avinguda del Canal Industrial"			""	""	""	""	"way"	"  41122726"	""	"{'highway': 'residential', 'name': 'Avinguda del Canal Industrial', 'oneway': 'yes'}"
"Avinguda del Canal Industrial"	"Avinguda del Canal Industrial"			""	""	""	""	"way"	"  41122725"	""	"{'highway': 'residential', 'name': 'Avinguda del Canal Industrial', 'oneway': 'yes'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	" 370211498"	""	"{'highway': 'residential', 'name': 'Camí de Cal Bellús'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	"  27653051"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Camí de Cal Bellús', 'oneway': 'no'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	" 370211501"	""	"{'highway': 'residential', 'name': 'Camí de Cal Bellús', 'oneway': 'yes'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	" 370211492"	""	"{'highway': 'residential', 'name': 'Camí de Cal Bellús', 'oneway': 'yes'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	" 325155044"	""	"{'highway': 'residential', 'lanes': '2', 'name': 'Camí de Cal Bellús', 'oneway': 'no'}"
"Camí de Cal Bellús"	"Camí de Cal Bellús"			""	""	""	""	"way"	"  27653053"	""	"{'highway': 'residential', 'name': 'Camí de Cal Bellús'}"
