"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Avenida del Parrissal"	"Avinguda del Parrissal"	"Avinguda del Parrissal"	"Avinguda del Parrissal"	""	""	""
"Avenida de Madrid"	"Avinguda de Madrid"	""	""	""	""	""
"Avenida Cortes de Aragón"	"Avinguda Cortes de Aragón"	""	""	""	""	""
"Avenida de la Hispanidad"	"Avinguda de la Hispanidad"	""	""	""	""	""
"Avenida Hispanidad"	"Avinguda Hispanidad"	""	""	""	""	""
"Avenida Virgen de Gracia"	"Avinguda Virgen de Gracia"	""	""	""	""	""
"Avenida de Aragón"	"Avinguda de Aragón"	""	""	"N-420"	"N-420"	"Q2282458"
"Avenida de Calaluña"	"Avinguda de Calaluña"	""	""	"N-420"	"N-420"	"Q2282458"
"Avenida San Medrdo"	"Avinguda San Medrdo"					
"Avenida Aragón"	"Avinguda Aragón"					
"Avenida Bonet"	"Avinguda Bonet"					
"Avenida Campo de Fútbol"	"Avinguda Campo de Fútbol"					
"Avenida de Florences Gil"	"Avinguda de Florences Gil"					
"Avenida San Vicente Paul"	"Avinguda San Vicente Paul"					
"Avenida de la Paz"	"Avinguda de la Paz"					
"Avenida Tamarite"	"Avinguda Tamarite"					
"Avenida Joaquin Costa"	"Avinguda Joaquin Costa"					
"Avenida María Quintana"	"Avinguda María Quintana"					
"Avenida de Aragón"	"Avinguda de Aragón"					
"Avenida de Mequinenza"	"Avinguda de Mequinenza"					
"Avenida de Madrid"	"Avinguda de Madrid"					
"Avenida Deportes"	"Avinguda Deportes"					
"Avenida Hondos"	"Avinguda Hondos"					
"Avenida Hermana Andresa Rafale"	"Avinguda Hermana Andresa Rafale"					
"Avenida de Cataluña"	"Avinguda de Cataluña"					
"Avenida Ramón y Cajal"	"Avinguda Ramón y Cajal"					
"Avenida de los Reyes Católicos"	"Avinguda de los Reyes Católicos"					
"Avenida de San Antonio Abad"	"Avinguda de San Antonio Abad"					
"Avenida de Santa Bárbara"	"Avinguda de Santa Bárbara"					
"Avenida Cortes de Aragón"	"Avinguda Cortes de Aragón"					
"Avenida de la Fuente"	"Avinguda de la Fuente"					
"Avenida Isidoro Celma"	"Avinguda Isidoro Celma"					
"Avenida de Caspe"	"Avinguda de Caspe"					
"Avenida de Pablo Gargallo"	"Avinguda de Pablo Gargallo"					
