"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"name:ca"	"alt_name"	"alt_name:ca"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"
"Parque de San Francisco"	"Parc de Sant Francesc"						"way"	"488963772"		"{'leisure': 'park', 'name': 'Parque de San Francisco'}"
"Parque del Calvario"	"Parc del Calvari"						"way"	"545466909"		"{'leisure': 'playground', 'name': 'Parque del Calvario'}"
"Parque del Cementerio"	"Parc del Cementeri"						"way"	"552650399"		"{'amenity': 'fountain', 'name': 'Parque del Cementerio'}"
"Parque del Cementerio"	"Parc del Cementeri"						"way"	"545035679"		"{'leisure': 'park', 'name': 'Parque del Cementerio'}"
"Parque del Romeral"	"Parc del Romeral"						"way"	"545035700"		"{'name': 'Parque del Romeral', 'natural': 'grassland'}"
"Parque del Romeral"	"Parc del Romeral"						"way"	"545466914"		"{'leisure': 'playground', 'name': 'Parque del Romeral'}"
"Parque Goya"	"Parc Goya"						"way"	"545466911"		"{'leisure': 'playground', 'name': 'Parque Goya'}"
"Parque Pizarro"	"Parc Pizarro"						"way"	"556778334"		"{'leisure': 'park', 'name': 'Parque Pizarro'}"
"Parque Rosalia de Castro"	"Parc Rosalia de Castro"						"way"	"572095263"		"{'leisure': 'park', 'name': 'Parque Rosalia de Castro'}"
