"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='Serra de Tramuntana'][admin_level=7], filters=nwr[name~'^[Aa]venida'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"6023597631"	"Avenida"	""	""	""	""	""	""	""	"{'amenity': 'cafe', 'name': 'Avenida'}"
"node"	"3807147383"	"Avenida"	""	""	""	""	""	""	""	"{'amenity': 'cafe', 'name': 'Avenida'}"
"node"	"4764979084"	"Avenida"	""	""	""	""	""	""	""	"{'amenity': 'cafe', 'name': 'Avenida'}"
"way"	"27674570"	"Avenida Gabriel Covas Alemany"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Gabriel Covas Alemany'}"
"way"	"80346259"	"Avenida Gabriel Covas Alemany"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Gabriel Covas Alemany', 'oneway': 'yes'}"
"way"	"80439641"	"Avenida Gabriel Covas Alemany"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Gabriel Covas Alemany', 'oneway': 'yes'}"
"way"	"213572552"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '40', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'surface': 'asphalt'}"
"way"	"213572557"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A'}"
"way"	"392455995"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'ref': 'Ma-1A', 'surface': 'asphalt'}"
"way"	"483724652"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'ref': 'Ma-1A', 'surface': 'asphalt'}"
"way"	"23391524"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'surface': 'paving_stones'}"
"way"	"392455996"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'surface': 'asphalt'}"
"way"	"930405878"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'surface': 'paving_stones'}"
"way"	"33197846"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'sidewalk': 'right', 'surface': 'asphalt'}"
"way"	"23544956"	"Avenida de Peguera"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'maxspeed': '30', 'name': 'Avenida de Peguera', 'oneway': 'yes', 'ref': 'Ma-1A', 'surface': 'paving_stones'}"
"way"	"460046639"	"Avenida"	""	""	""	""	""	""	""	"{'building': 'yes', 'name': 'Avenida'}"
"way"	"279100857"	"Avenida Bendinat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Bendinat'}"
"way"	"279100858"	"Avenida Bendinat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Avenida Bendinat', 'oneway': 'yes'}"
"way"	"604329456"	"Avenida"	""	""	""	""	""	""	""	"{'building': 'yes', 'name': 'Avenida', 'tourism': 'hotel'}"
