"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Calle Aadisa"	"Carrer Aadisa"						
"Calle Porvenir"	"Carrer Porvenir"						
"Calle Número 6"	"Carrer Número 6"						
"Calle Número 7"	"Carrer Número 7"						
"Calle de la Maestra Doña Juana"	"Carrer de la Maestra Doña Juana"						
"Calle Número 22"	"Carrer Número 22"						
"Calle de Nuestra Señora del Socorro"	"Carrer de Nuestra Señora del Socorro"						
"Calle Numero Uno"	"Carrer Numero Uno"						
