"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_type"	"wikidata_id"
"Carrer de la Verge de les Aigües Vives"	"Plaza de Camacho"						
"Plaça de Camatxo"	"Plaza de Camacho"						
