"# Generated by write_osm_objects_report from LangToolsOSM 0.0.13 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Alcalatén'][admin_level=7], filters=nwr[name~'^Calle'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"way"	"28128116"	"Calle Poeta Ernesto Nebot"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Poeta Ernesto Nebot', 'oneway': 'yes'}"
"way"	"46195220"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Salvador', 'oneway': 'no'}"
"way"	"560550174"	"Calle Reverendo Francisco Paus"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Reverendo Francisco Paus', 'oneway': 'no'}"
"way"	"46195223"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle San Salvador', 'oneway': 'yes'}"
"way"	"560550199"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'lanes': '1', 'name': 'Calle San Salvador', 'oneway': 'yes'}"
"way"	"46201459"	"Calle Maestro Vicente Fabregat"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Maestro Vicente Fabregat', 'oneway': 'yes'}"
"way"	"46201460"	"Calle Ximén d'Urrea"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': ""Calle Ximén d'Urrea"", 'oneway': 'yes'}"
"way"	"309738107"	"Calle de Sichar"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle de Sichar', 'oneway': 'no'}"
"way"	"309738075"	"Calle de Alcovendas"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle de Alcovendas', 'oneway': 'no'}"
"way"	"309738098"	"Calle de Mariñas"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle de Mariñas', 'oneway': 'no'}"
"way"	"309738240"	"Calle los Chopos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Chopos', 'oneway': 'no'}"
"way"	"309738241"	"Calle los Chopos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Chopos', 'oneway': 'yes'}"
"way"	"26721692"	"Calle las Cañas"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle las Cañas', 'oneway': 'no'}"
"way"	"26721693"	"Calle los Chopos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Chopos', 'oneway': 'no'}"
"way"	"309738243"	"Calle los Olivos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Olivos', 'oneway': 'no'}"
"way"	"26721694"	"Calle Montreal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montreal', 'oneway': 'no'}"
"way"	"26721700"	"Calle los Sauces"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Sauces', 'oneway': 'no'}"
"way"	"309738072"	"Calle Montreal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montreal', 'oneway': 'yes'}"
"way"	"309738073"	"Calle Montreal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montreal', 'oneway': 'no'}"
"way"	"309738242"	"Calle los Olivos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Olivos', 'oneway': 'yes'}"
"way"	"309738244"	"Calle los Sauces"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Sauces', 'oneway': 'yes'}"
"way"	"414004073"	"Calle los Olivos"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Olivos', 'oneway': 'yes'}"
"way"	"441673496"	"Calle los Sauces"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle los Sauces', 'oneway': 'yes'}"
"way"	"443256484"	"Calle Montreal"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Montreal', 'oneway': 'yes'}"
"way"	"46195225"	"Calle San Nicolás"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Nicolás', 'oneway': 'no'}"
"way"	"46195247"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Salvador', 'oneway': 'no'}"
"way"	"46195254"	"Calle San Nicolás"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Nicolás', 'oneway': 'yes'}"
"way"	"46195262"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Salvador', 'oneway': 'yes'}"
"way"	"46195263"	"Calle San Salvador"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Salvador', 'oneway': 'yes'}"
"way"	"46195272"	"Calle San Agustín"	""	""	""	""	""	""	""	"{'highway': 'steps', 'name': 'Calle San Agustín'}"
"way"	"22770413"	"Calle San Francisco"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Francisco', 'oneway': 'yes'}"
"way"	"28133660"	"Calle Enmedio"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Enmedio', 'oneway': 'no'}"
"way"	"46150002"	"Calle Doctor Federico Michavila Paus"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Doctor Federico Michavila Paus', 'oneway': 'no'}"
"way"	"46150025"	"Calle Vicente Gasch"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Vicente Gasch', 'oneway': 'yes'}"
"way"	"46150032"	"Calle Cura Beltrán"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Cura Beltrán'}"
"way"	"46150040"	"Calle Profesor Eduard Soler i Estruch"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle Profesor Eduard Soler i Estruch', 'oneway': 'yes'}"
"way"	"46150042"	"Calle Profesor Eduard Soler i Estruch"	""	""	""	""	""	""	""	"{'highway': 'pedestrian', 'name': 'Calle Profesor Eduard Soler i Estruch'}"
"way"	"46150051"	"Calle San Francisco"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle San Francisco', 'oneway': 'yes'}"
"way"	"46150053"	"Calle San Pascual"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle San Pascual'}"
"way"	"46150054"	"Calle San Pascual"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle San Pascual', 'oneway': 'yes'}"
"way"	"46150061"	"Calle San Francisco"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle San Francisco', 'oneway': 'no'}"
"way"	"46150072"	"Calle San Francisco"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle San Francisco', 'oneway': 'no'}"
"way"	"46150073"	"Calle Virgen del Carmen"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Virgen del Carmen'}"
"way"	"46150076"	"Calle Virgen del Carmen"	""	""	""	""	""	""	""	"{'highway': 'steps', 'name': 'Calle Virgen del Carmen'}"
"way"	"46150077"	"Calle de la Balsa"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Calle de la Balsa', 'oneway': 'no'}"
"way"	"46150078"	"Calle Virgen del Carmen"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Virgen del Carmen'}"
"way"	"46150083"	"Calle Virgen del Carmen"	""	""	""	""	""	""	""	"{'highway': 'steps', 'name': 'Calle Virgen del Carmen'}"
"way"	"46150086"	"Calle Virgen del Carmen"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle Virgen del Carmen'}"
"way"	"46150109"	"Calle Horno Nuevo"	""	""	""	""	""	""	""	"{'highway': 'steps', 'name': 'Calle Horno Nuevo'}"
"way"	"46150120"	"Calle José Gil Castillo"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle José Gil Castillo', 'oneway': 'yes'}"
"way"	"46150128"	"Calle José Gil Castillo"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle José Gil Castillo', 'oneway': 'no'}"
"way"	"46150130"	"Calle José Gil Castillo"	""	""	""	""	""	""	""	"{'highway': 'living_street', 'name': 'Calle José Gil Castillo', 'oneway': 'yes'}"
