"# Generated by write_osm_objects_report from LangToolsOSM 0.0.13 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='l\'Horta Oest'][admin_level=7], filters=nwr[name~'^Calle'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"364521217"	"Calle Cuenca, 23"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Cuenca, 23', 'operator': 'FernanBus', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'Fernanbus S.A.'}"
"node"	"2525557496"	"Calle Cuenca, 7"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Cuenca, 7', 'operator': 'Fernanbus', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'https://www.fernanbus.es/'}"
"node"	"8662637823"	"Calle Luis Portabella / Estación Renfe"	""	""	""	""	""	""	""	"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Luis Portabella / Estación Renfe', 'network': 'MetroBus', 'operator': 'Fernanbús', 'public_transport': 'platform', 'shelter': 'no', 'source': 'https://www.fernanbus.es/'}"
"node"	"8662637824"	"Calle Hernán Cortés / Estación Renfe"	""	""	""	""	""	""	""	"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Hernán Cortés / Estación Renfe', 'network': 'MetroBus', 'operator': 'Fernanbús', 'public_transport': 'platform', 'shelter': 'no', 'source': 'https://www.fernanbus.es/'}"
"node"	"2525557520"	"Calle Mayor, 87 / Tableros Folgado"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Mayor, 87 / Tableros Folgado', 'operator': 'Fernanbus', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'https://www.fernanbus.es/'}"
"node"	"2535800161"	"Calle Miguel Hernández, 3 / Cochera"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Miguel Hernández, 3 / Cochera', 'operator': 'Fernanbus', 'public_transport': 'platform', 'shelter': 'no', 'source': 'Fernanbus S.A.'}"
"node"	"2535800162"	"Calle Miguel Hernández, 44 / Colegio"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Miguel Hernández, 44 / Colegio', 'operator': 'Fernanbus', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'Fernanbus S.A.'}"
"node"	"7193420358"	"Calle Miguel Hernández, 54 / Bar Luján"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Calle Miguel Hernández, 54 / Bar Luján', 'network': 'MetroBus', 'operator': 'Fernanbus', 'public_transport': 'platform', 'shelter': 'yes', 'source': 'https://www.fernanbus.es/'}"
