name	name:ca	alt_name:ca	alt_name	translations	ca.wikipedia_page	wikidata_id
Calle de Bella Vista	Carrer de Bella Vista					
Calle Emilio Darder	Carrer Emili Darder					
Calle de los Avellanos	Carrer dels Avellaners					
Calle de los Naranjos	Carrer dels Tarongers					
Calle de las Mimosas	Carrer de les Mimoses					
Calle Rvdo. D. Jeronimo Pons	Carrer Reverend Jeronimo Pons					
Calle de Son Fussimany	Carrer de Son Fussimany					
Calle de Rentadores	Carrer de Rentadores					
Calle des Sol	Carrer des Sol					
Calle Club del Sol	Carrer Club del Sol					
Calle de Cadernera	Carrer de la Cadernera					
Calle del Metge Llopis	Carrer del Metge Llopis					
Calle de Número 8						
Calle de Número 7						
Calle de Número 4						
