"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Calle Jaime Vera"	"Carrer Jaime Vera"					
"Calle José Salarrullana"	"Carrer José Salarrullana"					
"Calle Príncipe de Viana"	"Carrer Príncep de Viana"					
"Calle Río Alcanadre"	"Carrer Riu Alcanadre"					
"Calle Río Ésera"	"Carrer Riu Éssera"					
"Calle Valle de Aisa"	"Carrer Vall d’Aísa"					
"Calle Valle de Broto"	"Carrer Vall de Broto"					
"Calle de Candasnos"	"Carrer de Campdàsens"					
"Calle Valle de Gistain"	"Carrer Vall de Gistaín"					
"Calle Rio Ara"	"Carrer Riu Ara"					
"Calle Navaders"	"Carrer Navaders"					
"Calle Alfredo Nobel"	"Carrer Alfred Nobel"					
"Calle Binaced"	"Carrer Binacet"					
"Calle del Ceramista José Arellano"	"Carrer del Ceramista José Arellano"					
"Calle Esplús"	"Carrer Esplucs"					
"Calle Miralsot"	"Carrer Miralsot"					
"Calle Plaza Navarra"	"Carrer Plaça Navarra"					
"Calle Ramón J. Sender"	"Carrer Ramón J. Sender"					
"Calle Santiago"						
"Calle Sena"	"Carrer Sena"					
"Calle Soses"	"Carrer Soses"					
"Calle Obradores"	"Carrer Obradors"	"Carrer Revolt"	"Calle Revolt"			
"Calle Afueras Viladrich"	"Carrer Afores Viladrich"					
"Calle Alcázar de Toledo"	"Carrer Alcàsser de Toledo"					
"Calle Alfonso I"	"Carrer Alfons I"					
"Calle de las Arribas"						
"Calle Atarazanas"	"Carrer Adrassanes"					
"Calle del Banco"	"Carrer del Banc"					
"Calle Capuchinos"						
"Calle Monzón"	"Carrer Montsó"					
"Calle Pirineos"	"Carrer Pirineus"					
"Calle Principado de Andorra"	"Carrer Principat d’Andorra"					
"Calle Redorta Alta"						
"Calle El Escorial"	"Carrer L’Escorial"					
"Calle de Lérida"	"Carrer de Lleida"					
"Calle Santa Quiteria"	"Carrer Santa Quitèria"					
"Calle de Luis Buñuel"	"Carrer de Luis Buñuel"					
"Calle del Barranco"	"Carrer del Barranc"					
"Calle Valfarta"	"Carrer Valfarta"					
"Calle Roqueta"	"Carrer Roqueta"					
"Calle del Parque"	"Carrer del Parc"					
"Calle Arquitecto Gaudi"	"Carrer Arquitecte Gaudi"					
"Calle Dr. Marañón"	"Carrer Dr. Marañón"					
"Calle Osso de Cinca"	"Carrer Ossó de Cinca"					
"Calle Paz"						
"Calle Sabiñánigo"	"Carrer Sabiñánigo"					
"Calle Serós"	"Carrer Seròs"					
"Calle Chalamera"	"Carrer Xalamera"					
"Calle Dr. de la Cierva"	"Carrer Dr. de la Cierva"					
"Calle Las Cruces"	"Carrer Les Creus"					
"Calle de las Airetas"						
"Calle Aitona"	"Carrer Aitona"					
"Calle Alcarrás"	"Carrer Alcarràs"					
"Calle Alcolea del Cinca"	"Carrer Alcoleja del Cinca"					
"Calle Ansó"	"Carrer Ansó"					
"Calle Barranco"	"Carrer Barranc"					
"Calle Belver de Cinca"	"Carrer Bellver de Cinca"					
"Calle Benasque"	"Carrer Benasc"					
"Calle Bujaraloz"	"Carrer Bujaraloz"					
"Calle Collada"	"Carrer Collada"					
"Calle del Doctor Barraquer"	"Carrer del Doctor Barraquer"					
"Calle Escaleretas"						
"Calle Granja de Escarpe"	"Carrer la Granja d’Escarp"					
"Calle José Salarrulla"	"Carrer José Salarrulla"					
"Calle Marconi"	"Carrer Marconi"					
"Calle Masalcoreig"	"Carrer Massalcoreig"					
"Calle Maza de Fraga"						
"Calle Monchico Alto"						
"Calle Monchico Bajo"						
"Calle Obradores"	"Carrer Obradors"					
"Calle Parroquia"	"Carrer Parròquia"					
"Calle Pintor Viladrich"	"Carrer Pintor Viladrich"					
"Calle Pomar de Cinca"	"Carrer Pomar de Cinca"					
"Calle Redorta Baja"	"Carrer Redorta Baixa"					
"Calle Santa Lecina"						
"Calle Secanella del Topinair"	"Carrer Secanella del Topinair"					
"Calle Santa Inés"	"Carrer Santa Agnès"					
"Calle Santa Irene"	"Carrer Santa Irene"					
"Calle Santa Lucía"	"Carrer Santa Lucia"					
"Calle Santa Margarita"	"Carrer Santa Margarida"					
"Calle Santa María"	"Carrer Santa Maria"					
"Calle Tamarite de Litera"	"Carrer Tamarit de Llitera"					
"Calle Tarrasa"	"Carrer Terrasa"					
"Calle Thomas Alba Edison"	"Carrer Thomas Alva Edison"					
"Calle Torres de Segre"	"Carrer Torres de Segre"					
"Calle Tozal"						
"Calle Velilla de Cinca"	"Carrer Vilella de Cinca"					
"Calle Villanueva de Sigena"	"Carrer Vilanova de Sixena"					
"Calle de Jesús"	"Carrer de Jesús"					
"Calle Ventosa"						
"Calle Oceanía"	"Carrer Oceania"					
"Calle Asia"	"Carrer Àsia"					
"Calle América"	"Carrer Amèrica"					
"Calle Parque de Ordesa"	"Carrer Parc d’Ordesa"					
"Calle Esmolets"	"Carrer Esmolets"					
"Calle Europa"	"Carrer Europa"					
"Calle Cantarellers"	"Carrer Cantarellers"					
"Calle África"	"Carrer Africa"					
"Calle Zafranales"						
"Calle Extramuros"	"Carrer Extramurs"					
"Calle Fraga"	"Carrer Fraga"					
"Calle Esperanza"	"Carrer Esperança"					
"Calle Aire"	"Carrer Aire"					
"Calle Eras, Ag. Miralsot"	"Carrer Eres"					
"Calle Justicia de Aragon"	"Carrer Justícia d’Aragó"					
"Calle F, Ag. Miralsot"	"Carrer F"					
"Calle J, Ag. Miralsot"	"Carrer J"					
"Calle Centro, Ag. Miralsot"	"Carrer Centro"					
"Calle Ceramista Jose Arellan"	"Carrer Ceramista José Arellano"					
"Calle Fraga, Ag. Miralsot"	"Carrer Fraga"					
"Calle Goya, Ag. Miralsot"	"Carrer Goya"					
"Calle H, Ag. Miralsot"	"Carrer H"					
"Calle I, Ag. Miralsot"	"Carrer I"					
"Calle Isabel Ii, Ag. Miralso"	"Carrer Isabel II"					
"Calle K, Ag. Miralsot"	"Carrer K"					
"Calle Magdalena, Ag.miralsot"	"Carrer Magdalena"					
"Calle S Jorge"	"Carrer Sant Jordi"					
"Calle S Jose"	"Carrer Sant Josep"					
"Calle S Salvador"	"Carrer Sant Salvador"					
"Calle de los Hermanos Sanvisen Seres"						
"Calle Jose Monclus Seuma"	"Carrer Jose Monclus Seuma"					
"Calle Raimundo"						
"Calle Ruiz de Alda"	"Carrer Ruiz de Alda"					
"Calle Granero"	"Carrer Graner"					
"Calle Rio"	"Carrer Riu"					
"Calle Jose Almuzara"						
"Calle Arco"	"Carrer Arc"					
"Calle Zapateros"	"Carrer Sabaters"					
"Calle Binefar"	"Carrer Binèfar"					
"Calle Tamarite"	"Carrer Tamarit"					
