"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"	"Var.12"
"Easternmost point of Europe"	""	"Punts extrems d'Europa, punts extrems d'Europa"	"Punts extrems d'Europa"	"Q2344897"	"node"	"9199992389"	""	"{'name': 'Easternmost point of Europe', 'tourism': 'attraction', 'wikidata': 'Q2344897', 'wikipedia': 'en:Extreme points of Europe'}"	"Punt més oriental d'Europa"	""	""
"Northernmost point of Europe"	""	"Punts extrems d'Europa, punts extrems d'Europa"	"Punts extrems d'Europa"	"Q2344897"	"node"	"7921445367"	""	"{'name': 'Northernmost point of Europe', 'tourism': 'attraction', 'wikidata': 'Q2344897', 'wikipedia': 'en:Extreme points of Europe'}"	"Punt més septentrional d'Europa"	""	""
"Белушья Губа"	""	"Belúixia Gubà, Belushya Guba"	"Belúixia Gubà"	"Q26324"	"way"	" 583357819"	""	"{'name': 'Белушья Губа', 'place': 'town', 'wikidata': 'Q26324', 'wikipedia': 'en:Belushya Guba'}"	"Belúixia Gubà"	"Belushya Guba"	""
"Вага"	""	"Riu Vaga, Vaga"	"Riu Vaga"	"Q63090"	"relation"	"  13943174"	"name:en=Vaga, name:ru=Вага"	"{'destination': 'Северная Двина', 'gvr:code': '03020300212103000028162', 'name': 'Вага', 'name:en': 'Vaga', 'name:ru': 'Вага', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q63090', 'wikipedia': 'ru:Вага (приток Северной Двины)'}"	"Riu Vaga"	"Vaga"	""
"Вашка"	""	"Riu Vaixka"	"Riu Vaixka"	"Q637310"	"way"	" 188965668"	""	"{'boat': 'yes', 'gvr:code': '03030000112103000046231', 'name': 'Вашка', 'waterway': 'river', 'wikidata': 'Q637310', 'wikipedia': 'ru:Вашка (река)'}"	"Riu Vaixka"	""	""
"Мезень"	""	"Mezén"	"Mezén"	"Q158775"	"way"	"  87810517"	""	"{'addr:country': 'RU', 'addr:district': 'Мезенский район', 'addr:postcode': '164750', 'addr:region': 'Архангельская область', 'name': 'Мезень', 'place': 'town', 'wikidata': 'Q158775', 'wikipedia': 'ru:Мезень (город)'}"	"Mezén"	""	""
"Мезень"	""	"Mezén (riu), Mezén, Riu Mezén"	"Mezén (riu)"	"Q79106"	"relation"	"  12186118"	"int_name=Mezen, name:cs=Mezeň"	"{'destination': 'Мезенская губа', 'gvr:code': '03030000112103000043056', 'int_name': 'Mezen', 'name': 'Мезень', 'name:cs': 'Mezeň', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q79106', 'wikipedia': 'ru:Мезень (река)'}"	"Riu Mezén"	""	""
"Р. Ченслеру"	""	"Richard Chancellor"	"Richard Chancellor"	"Q603740"	"node"	" 275008820"	""	"{'historic': 'memorial', 'inscription': 'Ричарду Ченслеру, капитану \"Эдуарда Бонавентуры\", Лондон, с чьим приходом сюда 24 августа 1553 года начались регулярные отношения России с Англией', 'memorial': 'stone', 'name': 'Р. Ченслеру', 'start_date': '1998-08-16', 'subject:wikipedia': 'ru:Ченслор, Ричард', 'wikidata': 'Q603740'}"	"Richard Chancellor"	""	""
