"# EDITED with R"	""	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"	"Var.12"
"Ty-144"	""	"Túpolev Tu-144"	"Túpolev Tu-144"	"Q188513"	"way"	" 723307988"	""	"{'aircraft:type': 'Ту-144 СССР-77114', 'historic': 'aircraft', 'name': 'Ty-144', 'tourism': 'attraction', 'wikidata': 'Q188513', 'wikipedia': 'ru:Ту-144'}"	"Túpolev Tu-144"	""	""
"А.И. Микоян"	""	"Artiom Mikoian"	"Artiom Mikoian"	"Q314043"	"node"	"5155738071"	""	"{'artist_name': 'Иванов Владимир Геннадьевич', 'commemorates:wikidata': 'Q314043', 'historic': 'memorial', 'inscription': 'Микоян Артём Иванович', 'memorial': 'bust', 'name': 'А.И. Микоян', 'start_date': '2017-09-22', 'wikidata': 'Q314043', 'wikipedia': 'ru:Микоян, Артём Иванович'}"	"Artiom Mikoian"	""	""
"А.Н. Туполев"	""	"Andrei Túpolev, Andrej Nikolajevič Tupolev, Andrei Tupolev"	"Andrei Túpolev"	"Q219734"	"node"	"5155738076"	""	"{'artist_name': 'Иванов Владимир Геннадьевич', 'commemorates:wikidata': 'Q219734', 'historic': 'memorial', 'inscription': 'Туполев Андрей Николаевич', 'memorial': 'bust', 'name': 'А.Н. Туполев', 'start_date': '2017-09-22', 'wikidata': 'Q219734', 'wikipedia': 'ru:Туполев, Андрей Николаевич'}"	"Andrei Túpolev"	"Andrej Nikolajevič Tupolev"	""
"А.С. Яковлев"	""	"Aleksandr Iàkovlev, Aleksandr Serguéievitx Iàkovlev"	"Aleksandr Iàkovlev"	"Q334665"	"node"	"5155738075"	""	"{'artist_name': 'Иванов Владимир Геннадьевич', 'commemorates:wikidata': 'Q334665', 'historic': 'memorial', 'inscription': 'Яковлев Александр Сергеевич', 'memorial': 'bust', 'name': 'А.С. Яковлев', 'start_date': '2017-09-22', 'wikidata': 'Q334665', 'wikipedia': 'ru:Яковлев, Александр Сергеевич'}"	"A. S. Iàkovlev"	"Aleksandr Serguéievitx Iàkovlev"	""
"Владимир Комаров"	""	"Vladímir Komarov, Vladimir Komarov"	"Vladímir Komarov"	"Q104865"	"node"	" 778165389"	""	"{'historic': 'memorial', 'memorial': 'bust', 'name': 'Владимир Комаров', 'wikidata': 'Q104865', 'wikipedia': 'ru:Комаров, Владимир Михайлович'}"	"Vladímir Komarov"	"Vladimir Komarov"	""
"Гуслица"	""	"Gúslitsa"	"Gúslitsa"	"Q2378432"	"way"	"  37222151"	""	"{'boat': 'no', 'name': 'Гуслица', 'waterway': 'river', 'wikidata': 'Q2378432', 'wikipedia': 'ru:Гуслица'}"	"Riu Gúslitsa"	""	""
"Гуслица"	""	"Gúslitsa"	"Gúslitsa"	"Q2378432"	"way"	" 191558376"	""	"{'boat': 'no', 'name': 'Гуслица', 'waterway': 'river', 'wikidata': 'Q2378432', 'wikipedia': 'ru:Гуслица'}"	"Riu Gúslitsa"	""	""
"Гуслица"	""	"Gúslitsa"	"Gúslitsa"	"Q2378432"	"way"	" 191558374"	""	"{'boat': 'no', 'name': 'Гуслица', 'waterway': 'river', 'wikidata': 'Q2378432', 'wikipedia': 'ru:Гуслица'}"	"Riu Gúslitsa"	""	""
"Гуслица"	""	"Gúslitsa"	"Gúslitsa"	"Q2378432"	"way"	" 191558375"	""	"{'boat': 'no', 'layer': '-1', 'name': 'Гуслица', 'tunnel': 'culvert', 'waterway': 'river', 'wikidata': 'Q2378432', 'wikipedia': 'ru:Гуслица'}"	"Riu Gúslitsa"	""	""
"Димитру Благоеву"	""	"Dimítar Blagòev, Dimítar Blagòiev"	"Dimítar Blagòev"	"Q2092187"	"node"	" 961963023"	""	"{'historic': 'memorial', 'name': 'Димитру Благоеву', 'wikidata': 'Q2092187', 'wikipedia': 'ru:Благоев, Димитр'}"	"Dimítar Blagòev"	"Dimítar Blagòiev"	""
"Единая Россия"	""	"Rússia Unida"	"Rússia Unida"	"Q151469"	"node"	"2390594755"	""	"{'name': 'Единая Россия', 'office': 'political_party', 'wheelchair': 'limited', 'wikidata': 'Q151469'}"	"Rússia Unida"	""	""
