"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), area=['name:ca'='el Baix Vinalopó'][admin_level=7], filters=nwr[name~'^[Cc]amino'][!'name:ca']"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	"1304774639"	"Camino de los Magros 3"	""	""	""	""	""	""	""	"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Camino de los Magros 3', 'public_transport': 'stop_position'}"
"way"	"130133170"	"Camino del Hondo"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino del Hondo'}"
"way"	"481587911"	"Camino del Convenio Nuevo"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino del Convenio Nuevo', 'oneway': 'no'}"
"way"	"346971060"	"Camino de los Presos"	""	""	""	""	""	""	""	"{'foot': 'yes', 'highway': 'track', 'mtb:scale': '0', 'mtb:scale:imba': '0', 'mtb:scale:uphill': '0', 'name': 'Camino de los Presos', 'smoothness': 'bad', 'surface': 'unpaved', 'width': '3'}"
"way"	"113047753"	"Camino del Convenio Nuevo"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino del Convenio Nuevo', 'oneway': 'no'}"
"way"	"481587913"	"Camino del Convenio Nuevo"	""	""	""	""	""	""	""	"{'bridge': 'yes', 'highway': 'unclassified', 'name': 'Camino del Convenio Nuevo', 'oneway': 'no'}"
"way"	"167986369"	"Camino de la Escuera"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de la Escuera'}"
"way"	"688521159"	"Camino de la Noria"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de la Noria'}"
"way"	"35332155"	"Camino de Campanilla"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'maxspeed': '40', 'name': 'Camino de Campanilla', 'surface': 'unpaved'}"
"way"	"35332156"	"Camino de la Plana"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de la Plana'}"
"way"	"35331991"	"Camino Crevillente a la Cuesta de Boix"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino Crevillente a la Cuesta de Boix', 'source': 'PNOA', 'source:date': '2007', 'tracktype': 'grade2'}"
"way"	"240881211"	"Camino Casa Candela a Boix"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino Casa Candela a Boix'}"
"way"	"240881210"	"Camino de los Cipreses"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de los Cipreses'}"
"way"	"263625662"	"Camino de San Cayetano"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de San Cayetano', 'surface': 'ground'}"
"way"	"28388481"	"camino del barranco de Catral"	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'camino del barranco de Catral', 'oneway': 'no', 'ref': 'CV-857', 'source': 'PNOA;datos oficiales'}"
"way"	"383621247"	"camino del barranco de Catral"	""	""	""	""	""	""	""	"{'highway': 'secondary', 'name': 'camino del barranco de Catral', 'oneway': 'yes'}"
"way"	"226960772"	"Camino de las Fincas"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'name': 'Camino de las Fincas'}"
"way"	"405027871"	"Camino Privado"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'maxspeed': '30', 'name': 'Camino Privado'}"
"way"	"142886828"	"Camino"	""	""	""	""	""	""	""	"{'highway': 'path', 'name': 'Camino'}"
"way"	"34821431"	"Camino de Servicio Riegos de Levante"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'maxspeed': '30', 'name': 'Camino de Servicio Riegos de Levante'}"
"way"	"721692724"	"Camino de Servicio Riegos de Levante"	""	""	""	""	""	""	""	"{'highway': 'unclassified', 'maxspeed': '30', 'name': 'Camino de Servicio Riegos de Levante'}"
"way"	"34853023"	"Camino de la casita de reposo"	""	""	""	""	""	""	""	"{'highway': 'residential', 'name': 'Camino de la casita de reposo'}"
