"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(71950);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	1252145172	"""Георгий Победоносец"""			""	"Sant Jordi, Jordi de Lydda, Jordi de Capadòcia"	"Sant Jordi"	"Q48438"	""	"{'historic': 'memorial', 'name': '""Георгий Победоносец""', 'wikidata': 'Q48438', 'wikipedia': 'ru:Георгий Победоносец'}"
"node"	1839322572	"А. С. Попов"			""	"Aleksandr Stepànovitx Popov"	"Aleksandr Stepànovitx Popov"	"Q191799"	""	"{'historic': 'memorial', 'name': 'А. С. Попов', 'wikidata': 'Q191799', 'wikipedia': 'ru:Попов, Александр Степанович'}"
"node"	7161737477	"Могила Я.П. Полонского"			""	"Iàkov Polonski"	"Iàkov Polonski"	"Q2299317"	""	"{'historic': 'tomb', 'inscription': 'Могила Я.П. Полонского (1819-1898)', 'name': 'Могила Я.П. Полонского', 'tomb': 'tombstone', 'wikidata': 'Q2299317', 'wikipedia': 'ru:Полонский, Яков Петрович'}"
"node"	1345588313	"памятник М.Д. Скобелеву"			""	"Mikhaïl Skóbelev"	"Mikhaïl Skóbelev"	"Q57173"	""	"{'historic': 'memorial', 'name': 'памятник М.Д. Скобелеву', 'wikidata': 'Q57173', 'wikipedia': 'ru:Скобелев, Михаил Дмитриевич'}"
"way"	262284451	"Проня"			""	"Riu Pronia"	"Riu Pronia"	"Q1784849"	"name:az=Pronya, name:cs=Proňa, name:cv=Проня, name:de=Pronja, name:en=Pronya, name:es=Pronia, name:hy=Պրոնյա, name:it=Pronja, name:lt=Pronia, name:nn=Pronja, name:no=Pronja, name:zh=普羅尼亞河"	"{'boat': 'no', 'name': 'Проня', 'name:az': 'Pronya', 'name:cs': 'Proňa', 'name:cv': 'Проня', 'name:de': 'Pronja', 'name:en': 'Pronya', 'name:es': 'Pronia', 'name:hy': 'Պրոնյա', 'name:it': 'Pronja', 'name:lt': 'Pronia', 'name:nn': 'Pronja', 'name:no': 'Pronja', 'name:zh': '普羅尼亞河', 'waterway': 'river', 'wikidata': 'Q1784849', 'wikipedia': 'ru:Проня (приток Оки)'}"
"way"	378127774	"Волынь"			""	"Volin, Волынь"	""	"Q23842700"	"name:en=Volyn', name:ru=Волынь"	"{'addr:country': 'RU', 'addr:region': 'Рязанская область', 'area': 'yes', 'name': 'Волынь', 'name:en': ""Volyn'"", 'name:ru': 'Волынь', 'place': 'hamlet', 'source': 'nga gns', 'wikidata': 'Q23842700', 'wikipedia': 'ru:Волынь (Рыбновский район)'}"
"relation"	3745454	"Asian Highway AH8"			""	"AH8"	""	"Q2813842"	"name:en=Asian Highway AH8, name:lt=Azijos Plentas AH8"	"{'description': 'Граница Финляндии — Торпиновка — Выборг — Санкт-Петербург — Москва — Тамбов ... Волгоград — Астрахань — Хасавюрт — Махачкала ... Сумгаит — Баку — Алят ... Астара ... Тегеран ... Бандер-Эмам', 'distance': '4718 km', 'int_ref': 'AH8', 'name': 'Asian Highway AH8', 'name:en': 'Asian Highway AH8', 'name:lt': 'Azijos Plentas AH8', 'network': 'AsianHighway', 'ref': 'AH8', 'route': 'road', 'type': 'route', 'wikidata': 'Q2813842', 'wikipedia': 'en:AH8'}"
"relation"	1789104	"European route E 119"			""	"E119"	"E119"	"Q2535163"	"name:en=European route E 119, name:fr=Route européenne E 119, name:nl=Europese route E119, name:sk=Európska cesta E 119"	"{'description': 'Moskva - Tambov - Povorino - Volgograd - Astrakhan - Makhachkala - Kuba - Baku - Alyat - Astara', 'description:fr': 'E 119 Moscou - Astara', 'name': 'European route E 119', 'name:en': 'European route E 119', 'name:fr': 'Route européenne E 119', 'name:nl': 'Europese route E119', 'name:sk': 'Európska cesta E 119', 'network': 'e-road', 'ref': 'E 119', 'route': 'road', 'type': 'route', 'wikidata': 'Q2535163'}"
"relation"	1016666	"Проня"			""	"Riu Pronia"	"Riu Pronia"	"Q1784849"	""	"{'destination': 'Oka', 'name': 'Проня', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q1784849', 'wikipedia': 'ru:Проня (приток Оки)'}"
"relation"	1016667	"Ранова"			""	"Ranova"	""	"Q1112013"	""	"{'destination': 'Проня', 'name': 'Ранова', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q1112013', 'wikipedia': 'ru:Ранова'}"
"relation"	2628643	"E 30 Russia middle (east)"			""	"E30"	"E30"	"Q160249"	"name:en=E 30 Russia middle (east), name:nl=E30 Rusland midden (oost), name:ru=Европейский маршрут E 30"	"{'name': 'E 30 Russia middle (east)', 'name:en': 'E 30 Russia middle (east)', 'name:nl': 'E30 Rusland midden (oost)', 'name:ru': 'Европейский маршрут E 30', 'network': 'e-road', 'ref': 'E 30', 'route': 'road', 'section': 'Russia middle (east)', 'type': 'route', 'wikidata': 'Q160249', 'wikipedia': 'en:European route E30'}"
"relation"	1238628	"Цна"			""	"Tsna"	"Tsna"	"Q217954"	""	"{'boat': 'yes', 'destination': 'Мокша', 'gvr:code': '09010200212110000028687', 'name': 'Цна', 'status': 'река', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q217954', 'wikipedia': 'ru:Цна (приток Мокши)'}"
