"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(190911);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	1784626756	"Улень"			""	"Ulén"	"Ulén"	"Q4470950"	""	"{'name': 'Улень', 'place': 'hamlet', 'population': '12', 'population:date': '2010-10-14', 'wikidata': 'Q4470950', 'wikipedia': 'ru:Улень (село)'}"
"node"	1449655609	"Туманное"			"Туманный"	"Tumànnoie"	"Tumànnoie"	"Q28514402"	""	"{'alt_name': 'Туманный', 'name': 'Туманное', 'place': 'hamlet', 'population': '10', 'population:date': '2010-10-14', 'wikidata': 'Q28514402', 'wikipedia': 'ru:Туманное'}"
"node"	3077202244	"Мирный"			""	"Mirni (Khakàssia)"	"Mirni (Khakàssia)"	"Q28514269"	""	"{'name': 'Мирный', 'official_status': 'ru:село', 'place': 'hamlet', 'population': '63', 'population:date': '2010-10-14', 'wikidata': 'Q28514269', 'wikipedia': 'ru:Мирный (Хакасия)'}"
"node"	1780063141	"Ефремкино"			""	"Iefrémkino"	"Iefrémkino"	"Q4177466"	""	"{'name': 'Ефремкино', 'place': 'village', 'population': '451', 'population:date': '2010-10-14', 'wikidata': 'Q4177466', 'wikipedia': 'ru:Ефремкино (Хакасия)'}"
"node"	1415226155	"Тупик"			""	"Tupik"	"Tupik"	"Q28514260"	""	"{'name': 'Тупик', 'place': 'hamlet', 'population': '133', 'population:date': '2010-10-14', 'source': 'gns', 'wikidata': 'Q28514260', 'wikipedia': 'ru:Тупик (Хакасия)'}"
"node"	1782335634	"Пушное"			""	"Púixnoie"	"Púixnoie"	"Q4384841"	""	"{'name': 'Пушное', 'place': 'village', 'population': '616', 'population:date': '2010-10-14', 'wikidata': 'Q4384841', 'wikipedia': 'ru:Пушное'}"
"node"	1782335636	"Цветногорск"			""	"Tsvetnogorsk"	"Tsvetnogorsk"	"Q4503481"	""	"{'name': 'Цветногорск', 'place': 'hamlet', 'population': '46', 'population:date': '2010-10-14', 'wikidata': 'Q4503481', 'wikipedia': 'ru:Цветногорск'}"
"node"	1415226181	"Фыркал"			""	"Firkal"	"Firkal"	"Q4493794"	""	"{'addr:postcode': '655232', 'name': 'Фыркал', 'place': 'village', 'population': '716', 'population:date': '2010-10-14', 'source': 'gns', 'wikidata': 'Q4493794', 'wikipedia': 'ru:Фыркал (село)'}"
"node"	883920074	"Июс"			""	"Iius"	"Iius"	"Q4205770"	""	"{'addr:postcode': '655270', 'name': 'Июс', 'official_status': 'ru:село', 'place': 'village', 'population': '1201', 'population:date': '2010-10-14', 'wikidata': 'Q4205770', 'wikipedia': 'ru:Июс'}"
"node"	1782343151	"Костино"			""	"Kostino"	""	"Q4235414"	""	"{'name': 'Костино', 'place': 'hamlet', 'population': '100', 'population:date': '2010-10-14', 'wikidata': 'Q4235414', 'wikipedia': 'ru:Костино (Хакасия)'}"
"node"	1782343150	"Конгарово"			""	"Kongarovo"	"Kongarovo"	"Q4230431"	""	"{'name': 'Конгарово', 'place': 'hamlet', 'population': '74', 'population:date': '2010-10-14', 'wikidata': 'Q4230431', 'wikipedia': 'ru:Конгарово'}"
"node"	895796508	"Знаменка"			""	"Znàmenka (Khakàssia)"	"Znàmenka (Khakàssia)"	"Q4192764"	""	"{'name': 'Знаменка', 'official_status': 'ru:село', 'place': 'village', 'population': '1448', 'population:date': '2010-10-14', 'wikidata': 'Q4192764', 'wikipedia': 'ru:Знаменка (Хакасия)'}"
"node"	1782335637	"Черемушка"			""	"Txeriómuixka (Khakàssia), Txeriómuixka"	"Txeriómuixka (Khakàssia)"	"Q4514774"	""	"{'name': 'Черемушка', 'place': 'hamlet', 'population': '73', 'population:date': '2010-10-14', 'wikidata': 'Q4514774', 'wikipedia': 'ru:Черёмушка (Хакасия)'}"
"node"	1415226152	"Троицкое"			""	"Tróitskoie (Khakàssia)"	"Tróitskoie (Khakàssia)"	"Q4463617"	""	"{'name': 'Троицкое', 'place': 'village', 'population': '616', 'population:date': '2010-10-14', 'source': 'gns', 'wikidata': 'Q4463617', 'wikipedia': 'ru:Троицкое (Хакасия)'}"
"node"	1415226168	"Усть-Ерба"			""	"Ust-Ierba"	"Ust-Ierba"	"Q4478395"	""	"{'name': 'Усть-Ерба', 'place': 'hamlet', 'population': '205', 'population:date': '2010-10-14', 'source': 'gns', 'wikidata': 'Q4478395', 'wikipedia': 'ru:Усть-Ерба'}"
"way"	220034426	"Июс"			""	"Iius"	"Iius"	"Q4205770"	""	"{'addr:postcode': '655270', 'name': 'Июс', 'place': 'village', 'source': 'Bing', 'wikidata': 'Q4205770', 'wikipedia': 'ru:Июс'}"
