"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(144763);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"node"	885440465	"Правдинка"			""	"Pràvdinka"	"Pràvdinka"	"posyolok"	"Q16687770"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Правдинка', 'place': 'hamlet', 'population': '128', 'population:date': '2010-10-14', 'source': 'GNS', 'source:id': '6848460', 'wikidata': 'Q16687770', 'wikipedia': 'ru:Правдинка'}"
"node"	885440580	"Кирсановка"			""	"Kirsànovka"	"Kirsànovka"	"hamlet"	"Q16663652"	""	"{'addr:region': 'Кемеровская область', 'gns:modify_date': '1999-04-15', 'name': 'Кирсановка', 'place': 'village', 'population': '317', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6701282', 'wikidata': 'Q16663652', 'wikipedia': 'ru:Кирсановка (Кемеровская область)'}"
"node"	1106144317	"Зенкино"			""	"Zénkino"	"Zénkino"	"posyolok"	"Q16653995"	""	"{'name': 'Зенкино', 'place': 'hamlet', 'population': '19', 'population:date': '2010-10-14', 'wikidata': 'Q16653995', 'wikipedia': 'ru:Зенкино (Кемеровская область)'}"
"node"	2140368426	"Обсерватория им. Дьякова А.В."			""	"Anatoliy Vitalevitsj Djakov"	""	"human"	"Q15066157"	""	"{'historic': 'ruins', 'inscription': 'Уже остатки, здание снесено.', 'name': 'Обсерватория им. Дьякова А.В.', 'wikidata': 'Q15066157', 'wikipedia': 'ru:Дьяков, Анатолий Витальевич'}"
"node"	1186002864	"Учас"			""	"Utxas"	"Utxas"	"posyolok"	"Q27575295"	""	"{'name': 'Учас', 'place': 'hamlet', 'population': '50', 'population:date': '2010-10-14', 'wikidata': 'Q27575295', 'wikipedia': 'ru:Учас'}"
"node"	1196635171	"Малый Майзас"			""	"Mali Maizas"	"Mali Maizas"	"human settlement"	"Q28515204"	""	"{'abandoned:place': 'hamlet', 'name': 'Малый Майзас', 'oktmo:user': 'yes', 'place': 'locality', 'population': '0', 'population:date': '2010-10-14', 'wikidata': 'Q28515204', 'wikipedia': 'ru:Малый Майзас (посёлок)'}"
"node"	659169005	"Майзас"			""	"Maizas"	"Maizas"	"posyolok"	"Q27575286"	""	"{'name': 'Майзас', 'official_status': 'ru:посёлок', 'place': 'village', 'population': '623', 'population:date': '2010-10-14', 'wikidata': 'Q27575286', 'wikipedia': 'ru:Майзас (Кемеровская область)'}"
"node"	1186003902	"Студёный Плёс"			""	"Studioni Plios"	"Studioni Plios"	"human settlement"	"Q28515201"	""	"{'name': 'Студёный Плёс', 'place': 'hamlet', 'population': '21', 'population:date': '2010-10-14', 'wikidata': 'Q28515201', 'wikipedia': 'ru:Студёный Плёс'}"
"node"	291961644	"Теба"			""	"Tebà (Rússia)"	"Tebà (Rússia)"	"posyolok"	"Q27575293"	""	"{'name': 'Теба', 'place': 'village', 'population': '706', 'population:date': '2010-10-14', 'wikidata': 'Q27575293', 'wikipedia': 'ru:Теба (посёлок)'}"
"node"	1186004314	"Барсук"			""	"Barsuk"	"Barsuk"	"posyolok"	"Q28515209"	""	"{'name': 'Барсук', 'place': 'hamlet', 'population': '13', 'population:date': '2010-10-14', 'wikidata': 'Q28515209', 'wikipedia': 'ru:Барсук (Кемеровская область)'}"
"node"	1186002512	"Сливень"			""	"Sliven (Rússia)"	"Sliven (Rússia)"	"human settlement"	"Q28515202"	""	"{'name': 'Сливень', 'place': 'isolated_dwelling', 'population': '0', 'population:date': '2010-10-14', 'wikidata': 'Q28515202', 'wikipedia': 'ru:Сливень'}"
"node"	1113624517	"Лужба"			""	"Lujba"	"Lujba"	"human settlement"	"Q28515206"	""	"{'name': 'Лужба', 'place': 'hamlet', 'population': '37', 'population:date': '2010-10-14', 'wikidata': 'Q28515206', 'wikipedia': 'ru:Лужба'}"
"node"	1116865184	"Боровой"			""	"Borovoi"	"Borovoi"	"posyolok"	"Q27574666"	""	"{'name': 'Боровой', 'place': 'hamlet', 'population': '98', 'population:date': '2010-10-14', 'wikidata': 'Q27574666', 'wikipedia': 'ru:Боровой (Кемеровская область)'}"
"node"	885440588	"Камышенка"			""	"Kamíxenka"	"Kamíxenka"	"hamlet"	"Q16657799"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Камышенка', 'place': 'hamlet', 'population': '205', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6691967', 'wikidata': 'Q16657799', 'wikipedia': 'ru:Камышенка (Кемеровская область)'}"
"node"	885440536	"Комиссаровка"			""	"Komissàrovka"	"Komissàrovka"	"hamlet"	"Q16665094"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Комиссаровка', 'place': 'hamlet', 'population': '0', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6703396', 'wikidata': 'Q16665094', 'wikipedia': 'ru:Комиссаровка (Кемеровская область)'}"
"node"	885440505	"Петровка"			""	"Petrovka (Kémerovo)"	"Petrovka (Kémerovo)"	"hamlet"	"Q16686122"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Петровка', 'place': 'hamlet', 'population': '139', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6840051', 'wikidata': 'Q16686122', 'wikipedia': 'ru:Петровка (Кемеровская область)'}"
"node"	1110364189	"Бобровский"			""	"Bobrovski"	"Bobrovski"	"posyolok"	"Q16274487"	""	"{'name': 'Бобровский', 'place': 'hamlet', 'population': '39', 'population:date': '2010-10-14', 'wikidata': 'Q16274487', 'wikipedia': 'ru:Бобровский (Кемеровская область)'}"
"node"	885440511	"Мальковка"			""	"Malkovka"	"Malkovka"	"village"	"Q16673965"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Мальковка', 'place': 'hamlet', 'population': '153', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6777807', 'wikidata': 'Q16673965', 'wikipedia': 'ru:Мальковка (Кемеровская область)'}"
"node"	205436944	"Антибесская"			""	"Antibésskaia"	"Antibésskaia"	"railway town"	"Q16273152"	""	"{'name': 'Антибесская', 'place': 'hamlet', 'population': '184', 'population:date': '2010-10-14', 'wikidata': 'Q16273152', 'wikipedia': 'ru:Антибесская'}"
"node"	1115411904	"Раздольное"			""	"Razdólnoie (Kémerovo)"	"Razdólnoie (Kémerovo)"	"village"	"Q16690633"	""	"{'name': 'Раздольное', 'place': 'hamlet', 'population': '68', 'population:date': '2010-10-14', 'wikidata': 'Q16690633', 'wikipedia': 'ru:Раздольное (Кемеровская область)'}"
"node"	896174486	"Алчедат"			""	"Altxedat"	"Altxedat"	"village"	"Q24683151"	""	"{'gns:modify_date': '1994-04-19', 'name': 'Алчедат', 'place': 'village', 'population': '606', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6617033', 'wikidata': 'Q24683151', 'wikipedia': 'ru:Алчедат'}"
"node"	1115096196	"Кийский"			""	"Kiïski"	"Kiïski"	"posyolok"	"Q16663327"	""	"{'name': 'Кийский', 'oktmo:user': 'yes', 'place': 'locality', 'population': '0', 'population:date': '2002-10-09', 'wikidata': 'Q16663327', 'wikipedia': 'ru:Кийский'}"
"node"	885440568	"Чистопольский"			""	"Txistopolski"	"Txistopolski"	"posyolok"	"Q16718450"	""	"{'gns:modify_date': '2001-06-01', 'name': 'Чистопольский', 'place': 'hamlet', 'population': '97', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6658632', 'wikidata': 'Q16718450', 'wikipedia': 'ru:Чистопольский (Кемеровская область)'}"
"node"	1105822075	"Раевка"			""	"Raievka"	"Raievka"	"hamlet"	"Q16690576"	""	"{'name': 'Раевка', 'place': 'hamlet', 'population': '255', 'population:date': '2010-10-14', 'wikidata': 'Q16690576', 'wikipedia': 'ru:Раевка (Кемеровская область)'}"
"node"	885440577	"Константиновка"			""	"Konstantínovka (Kémerovo), Konstantínovka"	"Konstantínovka (Kémerovo)"	"hamlet"	"Q16665503"	""	"{'addr:country': 'RU', 'addr:district': 'Мариинский муниципальный округ', 'addr:region': 'Кемеровская область', 'gns:modify_date': '1997-12-17', 'name': 'Константиновка', 'place': 'hamlet', 'population': '143', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6706281', 'wikidata': 'Q16665503', 'wikipedia': 'ru:Константиновка (Кемеровская область)'}"
"node"	885440449	"Тюменево"			""	"Tiuménevo"	"Tiuménevo"	"hamlet"	"Q16708961"	""	"{'gns:modify_date': '1999-04-15', 'name': 'Тюменево', 'place': 'village', 'population': '420', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '-4238112', 'wikidata': 'Q16708961', 'wikipedia': 'ru:Тюменево (Кемеровская область)'}"
"node"	1110364011	"Юрьевка"			""	"Iúrievka"	"Iúrievka"	"hamlet"	"Q16722827"	""	"{'name': 'Юрьевка', 'place': 'hamlet', 'population': '38', 'population:date': '2010-10-14', 'wikidata': 'Q16722827', 'wikipedia': 'ru:Юрьевка (Мариинский район)'}"
"node"	885440553	"Благовещенка"			""	"Blagovésxenka"	"Blagovésxenka"	"village"	"Q16274451"	""	"{'gns:modify_date': '2001-06-01', 'name': 'Благовещенка', 'official_status': 'ru:село', 'place': 'village', 'population': '1147', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6647278', 'wikidata': 'Q16274451', 'wikipedia': 'ru:Благовещенка (Кемеровская область)'}"
"node"	1106095281	"Кайдулы"			""	"Kaiduli"	"Kaiduli"	"hamlet"	"Q16657065"	""	"{'name': 'Кайдулы', 'place': 'hamlet', 'population': '115', 'population:date': '2010-10-14', 'wikidata': 'Q16657065', 'wikipedia': 'ru:Кайдулы'}"
"node"	885440515	"Тенгулы"			""	"Tenguli"	"Tenguli"	"village"	"Q16705389"	""	"{'gns:modify_date': '2001-06-01', 'name': 'Тенгулы', 'place': 'village', 'population': '309', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '-4229202', 'wikidata': 'Q16705389', 'wikipedia': 'ru:Тенгулы'}"
"node"	1105918174	"Таёжно-Александровка"			""	"Taiojno-Aleksàndrovka"	"Taiojno-Aleksàndrovka"	"posyolok"	"Q16705040"	""	"{'name': 'Таёжно-Александровка', 'place': 'hamlet', 'population': '40', 'population:date': '2010-10-14', 'wikidata': 'Q16705040', 'wikipedia': 'ru:Таёжно-Александровка'}"
"node"	1105918370	"Заборье"			""	"Zabórie (Rússia)"	"Zabórie (Rússia)"	"posyolok"	"Q16652639"	""	"{'name': 'Заборье', 'place': 'hamlet', 'population': '6', 'population:date': '2010-10-14', 'wikidata': 'Q16652639', 'wikipedia': 'ru:Заборье (Кемеровская область)'}"
"node"	1106095323	"Заречный"			""	"Zaretxni (Kémerovo)"	"Zaretxni (Kémerovo)"	"posyolok"	"Q16653325"	""	"{'name': 'Заречный', 'place': 'hamlet', 'population': '138', 'population:date': '2010-10-14', 'wikidata': 'Q16653325', 'wikipedia': 'ru:Заречный (Мариинский район)'}"
"node"	885440593	"Большой Антибес"			""	"Bolxoi Antibés"	"Bolxoi Antibés"	"village"	"Q16274582"	""	"{'gns:modify_date': '2001-06-01', 'name': 'Большой Антибес', 'place': 'village', 'population': '396', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6652892', 'wikidata': 'Q16274582', 'wikipedia': 'ru:Большой Антибес'}"
"node"	1110364252	"Милехино"			""	"Milékhino"	"Milékhino"	"hamlet"	"Q16676380"	""	"{'name': 'Милехино', 'place': 'hamlet', 'population': '80', 'population:date': '2010-10-14', 'wikidata': 'Q16676380', 'wikipedia': 'ru:Милехино (Кемеровская область)'}"
"node"	885440443	"Куркули"			""	"Kurkuli"	"Kurkuli"	"hamlet"	"Q16669023"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Куркули', 'place': 'hamlet', 'population': '110', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6715319', 'wikidata': 'Q16669023', 'wikipedia': 'ru:Куркули (Кемеровская область)'}"
"node"	885440530	"Знаменка"			""	"Znàmenka (Kémerovo)"	"Znàmenka (Kémerovo)"	"hamlet"	"Q16654256"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Знаменка', 'place': 'hamlet', 'population': '199', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '-4272706', 'wikidata': 'Q16654256', 'wikipedia': 'ru:Знаменка (Кемеровская область)'}"
"node"	885440461	"Фёдоровка"			""	"Fiódorovka (Kémerovo)"	"Fiódorovka (Kémerovo)"	"hamlet"	"Q16712960"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Фёдоровка', 'place': 'hamlet', 'population': '64', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6663601', 'wikidata': 'Q16712960', 'wikipedia': 'ru:Фёдоровка (Мариинский район)'}"
"node"	885440566	"Рубино"			""	"Rúbino"	"Rúbino"	"village"	"Q16692801"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Рубино', 'place': 'hamlet', 'population': '195', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6859165', 'wikidata': 'Q16692801', 'wikipedia': 'ru:Рубино (Кемеровская область)'}"
"node"	885440483	"Лебяжий"			""	"Lebiaji (Kémerovo)"	"Lebiaji (Kémerovo)"	"posyolok"	"Q16670307"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Лебяжий', 'place': 'village', 'population': '333', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6769004', 'wikidata': 'Q16670307', 'wikipedia': 'ru:Лебяжий (Кемеровская область)'}"
"node"	885440492	"Святогорка"			""	"Sviatogorka"	"Sviatogorka"	"hamlet"	"Q16695493"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Святогорка', 'place': 'hamlet', 'population': '39', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '442442', 'wikidata': 'Q16695493', 'wikipedia': 'ru:Святогорка (Кемеровская область)'}"
"node"	885440582	"Столяровка"			""	"Stoliarovka"	"Stoliarovka"	"hamlet"	"Q16702291"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Столяровка', 'place': 'hamlet', 'population': '53', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6890388', 'wikidata': 'Q16702291', 'wikipedia': 'ru:Столяровка (Кемеровская область)'}"
"node"	885440601	"Пихтовка"			""	"Pikhtovka"	"Pikhtovka"	"posyolok"	"Q16686413"	""	"{'gns:modify_date': '1997-12-17', 'name': 'Пихтовка', 'place': 'village', 'population': '295', 'population:date': '2010-10-14', 'source': 'GNS, IRS', 'source:id': '6840033', 'wikidata': 'Q16686413', 'wikipedia': 'ru:Пихтовка (Кемеровская область)'}"
"way"	179976827	"Ортон"			""	"Orton"	"Orton"	"posyolok"	"Q27575289"	""	"{'name': 'Ортон', 'place': 'village', 'population': '658', 'population:date': '2010-10-14', 'source': 'GNS', 'wikidata': 'Q27575289', 'wikipedia': 'ru:Ортон (посёлок)'}"
"relation"	1146107	"Мариинский муниципальный округ"			""	"raion de Mariinsk, districte de Mariinsk"	""	"municipal district"	"Q1653424"	"name:en=Mariinsky Municipal Okrug, name:ja=マリインスキー市立オクルグ"	"{'admin_level': '6', 'boundary': 'administrative', 'name': 'Мариинский муниципальный округ', 'name:en': 'Mariinsky Municipal Okrug', 'name:ja': 'マリインスキー市立オクルグ', 'official_status': 'ru:муниципальный округ', 'type': 'boundary', 'wikidata': 'Q1653424', 'wikipedia': 'ru:Мариинский район'}"
"relation"	1151561	"Междуреченский городской округ"			""	"ókrug urbà de Mejdurétxensk"	""	"urban okrug in Russia"	"Q4288639"	"name:en=Mezhdurechensky Urban Okrug, name:ja=メシュドゥレチェンスキー管区"	"{'admin_level': '6', 'boundary': 'administrative', 'name': 'Междуреченский городской округ', 'name:en': 'Mezhdurechensky Urban Okrug', 'name:ja': 'メシュドゥレチェンスキー管区', 'official_status': 'ru:городской округ', 'source': 'rosreestr', 'type': 'boundary', 'wikidata': 'Q4288639', 'wikipedia': 'ru:Междуреченский городской округ'}"
