"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(140290);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	1328309962	"Озерная"			""	"Oziórnaia"	"Oziórnaia"	"Q56308555"	""	"{'name': 'Озерная', 'place': 'hamlet', 'population': '139', 'wikidata': 'Q56308555', 'wikipedia': 'ru:Озерная (Курганская область)'}"
"node"	1327551508	"Сокольники"			""	"Sokólniki"	"Sokólniki"	"Q56308559"	""	"{'name': 'Сокольники', 'place': 'hamlet', 'population': '68', 'wikidata': 'Q56308559', 'wikipedia': 'ru:Сокольники (Курганская область)'}"
"node"	1307590472	"Субботино"			""	"Subbótino"	"Subbótino"	"Q56308561"	"int_name=Subbotino, name:en=Subbotino"	"{'int_name': 'Subbotino', 'name': 'Субботино', 'name:en': 'Subbotino', 'place': 'village', 'population': '456', 'wikidata': 'Q56308561', 'wikipedia': 'ru:Субботино (Курганская область)'}"
"node"	1873508561	"Бердюгино"			""	"Berdiúguino"	"Berdiúguino"	"Q4084126"	""	"{'name': 'Бердюгино', 'place': 'hamlet', 'population': '27', 'wikidata': 'Q4084126', 'wikipedia': 'ru:Бердюгино (Курганская область)'}"
"node"	1873508589	"Пески"			""	"Peski"	"Peski"	"Q27581051"	""	"{'name': 'Пески', 'place': 'village', 'population': '597', 'wikidata': 'Q27581051', 'wikipedia': 'ru:Пески (Целинный район)'}"
"node"	1307590890	"Калмык-Абдрашево"			""	"Kalmik-Abdràixevo"	"Kalmik-Abdràixevo"	"Q27580990"	"int_name=Kalmyk-Abdrashevo, name:ba=Ҡалмаҡ-Әбдрәш, name:en=Kalmyk-Abdrashevo"	"{'int_name': 'Kalmyk-Abdrashevo', 'name': 'Калмык-Абдрашево', 'name:ba': 'Ҡалмаҡ-Әбдрәш', 'name:en': 'Kalmyk-Abdrashevo', 'place': 'hamlet', 'population': '254', 'wikidata': 'Q27580990', 'wikipedia': 'ru:Калмык-Абдрашево'}"
"node"	1873508578	"Листвянка"			""	"Listvianka (Kurgan), Listvianka"	"Listvianka (Kurgan)"	"Q56308774"	""	"{'name': 'Листвянка', 'place': 'hamlet', 'population': '216', 'wikidata': 'Q56308774', 'wikipedia': 'ru:Листвянка (Курганская область)'}"
"node"	1873508593	"Приозерная"			""	"Prioziórnaia"	"Prioziórnaia"	"Q56308777"	""	"{'name': 'Приозерная', 'place': 'hamlet', 'population': '104', 'wikidata': 'Q56308777', 'wikipedia': 'ru:Приозерная (Курганская область)'}"
"node"	1873508565	"Дудино"			""	"Dúdino"	"Dúdino"	"Q4170180"	""	"{'name': 'Дудино', 'place': 'hamlet', 'population': '135', 'wikidata': 'Q4170180', 'wikipedia': 'ru:Дудино (Курганская область)'}"
"node"	804635668	"Кирово"			""	"Kirovo"	""	"Q4221578"	""	"{'name': 'Кирово', 'place': 'village', 'wikidata': 'Q4221578', 'wikipedia': 'ru:Кирово (Мишкинский район)'}"
"node"	866295649	"Садовое"			""	"Sadóvoie (Kurgan)"	"Sadóvoie (Kurgan)"	"Q4404733"	""	"{'name': 'Садовое', 'place': 'village', 'population': '1938', 'wikidata': 'Q4404733', 'wikipedia': 'ru:Садовое (Курганская область)'}"
"node"	866295638	"Бараба"			""	"Baraba"	"Baraba"	"Q4077552"	""	"{'name': 'Бараба', 'place': 'village', 'population': '696', 'wikidata': 'Q4077552', 'wikipedia': 'ru:Бараба (Кетовский район)'}"
"node"	583714326	"Лесниково"			""	"Lesníkovo"	"Lesníkovo"	"Q13637274"	""	"{'addr:country': 'RU', 'addr:district': 'Кетовский район', 'addr:region': 'Курганская область', 'name': 'Лесниково', 'place': 'village', 'population': '5056', 'wikidata': 'Q13637274', 'wikipedia': 'ru:Лесниково (Курганская область)'}"
"node"	1868048588	"Санаторная"			""	"Sanatórnaia"	"Sanatórnaia"	"Q27579106"	""	"{'name': 'Санаторная', 'place': 'village', 'population': '334', 'wikidata': 'Q27579106', 'wikipedia': 'ru:Санаторная (деревня)'}"
"node"	866295642	"Балки"			""	"Balki"	"Balki"	"Q27579104"	""	"{'name': 'Балки', 'place': 'village', 'population': '445', 'wikidata': 'Q27579104', 'wikipedia': 'ru:Балки (Курганская область)'}"
"node"	591773190	"Придорожный"			""	"Pridorojni (Kurgan)"	"Pridorojni (Kurgan)"	"Q27579090"	""	"{'addr:country': 'RU', 'addr:district': 'Кетовский район', 'addr:region': 'Курганская область', 'name': 'Придорожный', 'place': 'village', 'population': '516', 'wikidata': 'Q27579090', 'wikipedia': 'ru:Придорожный (Курганская область)'}"
"node"	1868048583	"Медвежанка"			""	"Medvejanka"	"Medvejanka"	"Q27579078"	""	"{'abandoned:place': 'hamlet', 'name': 'Медвежанка', 'oktmo:user': 'yes', 'place': 'locality', 'wikidata': 'Q27579078', 'wikipedia': 'ru:Медвежанка (Курганская область)'}"
"node"	1868048580	"Логоушка"			""	"Logouixka"	"Logouixka"	"Q27579075"	""	"{'name': 'Логоушка', 'place': 'village', 'population': '420', 'wikidata': 'Q27579075', 'wikipedia': 'ru:Логоушка (Кетовский район)'}"
"node"	591773125	"Введенское"			""	"Vvedénskoie"	"Vvedénskoie"	"Q24070712"	""	"{'name': 'Введенское', 'place': 'village', 'population': '4537', 'wikidata': 'Q24070712', 'wikipedia': 'ru:Введенское (село, Кетовский район)'}"
"node"	1307684914	"Чернавский"			""	"Txernavski"	"Txernavski"	"Q27579079"	""	"{'name': 'Чернавский', 'place': 'village', 'population': '191', 'wikidata': 'Q27579079', 'wikipedia': 'ru:Чернавский (посёлок)'}"
"node"	773551013	"Ровная"			"Патраки 2-е"	"Róvnaia"	"Róvnaia"	"Q20743849"	""	"{'alt_name': 'Патраки 2-е', 'name': 'Ровная', 'official_status': 'ru:село', 'place': 'village', 'population': '465', 'wikidata': 'Q20743849', 'wikipedia': 'ru:Ровная (Курганская область)'}"
"node"	1868048578	"Лиственная"			""	"Listvénnaia"	"Listvénnaia"	"Q27579113"	""	"{'name': 'Лиственная', 'place': 'hamlet', 'population': '51', 'wikidata': 'Q27579113', 'wikipedia': 'ru:Лиственная (Курганская область)'}"
"node"	591773160	"Каширино"			""	"Kaixírino"	"Kaixírino"	"Q4218159"	""	"{'addr:country': 'RU', 'addr:district': 'Кетовский район', 'addr:region': 'Курганская область', 'name': 'Каширино', 'place': 'village', 'population': '1338', 'wikidata': 'Q4218159', 'wikipedia': 'ru:Каширино (Курганская область)'}"
"node"	591773157	"Светлые Поляны"			""	"Svétlie Poliani"	"Svétlie Poliani"	"Q27579136"	""	"{'addr:country': 'RU', 'addr:district': 'Кетовский район', 'addr:region': 'Курганская область', 'name': 'Светлые Поляны', 'place': 'village', 'population': '697', 'wikidata': 'Q27579136', 'wikipedia': 'ru:Светлые Поляны'}"
"node"	591773156	"Колесниково"			""	"Kolésnikovo"	"Kolésnikovo"	"Q4227811"	""	"{'addr:country': 'RU', 'name': 'Колесниково', 'place': 'village', 'population': '734', 'wikidata': 'Q4227811', 'wikipedia': 'ru:Колесниково (Кетовский район)'}"
"node"	1868048576	"Лесной"			""	"Lesnoi (Kurgan)"	"Lesnoi (Kurgan)"	"Q56308550"	""	"{'name': 'Лесной', 'place': 'hamlet', 'population': '51', 'wikidata': 'Q56308550', 'wikipedia': 'ru:Лесной (Курганская область)'}"
"node"	798168896	"Строево"			""	"Stróievo"	"Stróievo"	"Q27577962"	""	"{'name': 'Строево', 'place': 'village', 'population': '315', 'wikidata': 'Q27577962', 'wikipedia': 'ru:Строево (Курганская область)'}"
"node"	798168887	"Дубровное"			""	"Dubróvnoie (raion de Vargaixí), Dubróvnoie"	"Dubróvnoie (raion de Vargaixí)"	"Q16014783"	""	"{'name': 'Дубровное', 'place': 'village', 'population': '444', 'wikidata': 'Q16014783', 'wikipedia': 'ru:Дубровное (Варгашинский район)'}"
"node"	798168870	"Медвежье"			""	"Medvéjie (Kurgan), Medvéjie"	"Medvéjie (Kurgan)"	"Q27577938"	""	"{'name': 'Медвежье', 'place': 'hamlet', 'population': '171', 'wikidata': 'Q27577938', 'wikipedia': 'ru:Медвежье (Варгашинский район)'}"
"node"	1868048566	"Зелёный Лог"			""	"Zelioni Log"	"Zelioni Log"	"Q27579099"	""	"{'name': 'Зелёный Лог', 'place': 'hamlet', 'population': '25', 'wikidata': 'Q27579099', 'wikipedia': 'ru:Зелёный Лог (Курганская область)'}"
"node"	914201492	"Залесовский"			""	"Zalessovski"	"Zalessovski"	"Q56308546"	""	"{'name': 'Залесовский', 'place': 'village', 'population': '320', 'wikidata': 'Q56308546', 'wikipedia': 'ru:Залесовский'}"
"node"	914203127	"Березняки"			"Дмитриевка"	"Berezniaki"	"Berezniaki"	"Q27577949"	""	"{'alt_name': 'Дмитриевка', 'name': 'Березняки', 'place': 'hamlet', 'population': '16', 'wikidata': 'Q27577949', 'wikipedia': 'ru:Березняки (Курганская область)'}"
