"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(115114);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	1678159688	"Шактенваж"			""	"Xaktenvaj"	"Xaktenvaj"	"Q17294395"	""	"{'addr:country': 'RU', 'addr:district': 'Горномарийский район', 'addr:region': 'Марий Эл', 'name': 'Шактенваж', 'place': 'hamlet', 'wikidata': 'Q17294395', 'wikipedia': 'ru:Шактенваж'}"
"node"	1365192102	"Лицкнуры"			""	"Litsknuri"	"Litsknuri"	"Q17294502"	""	"{'addr:country': 'RU', 'addr:district': 'Горномарийский район', 'addr:region': 'Марий Эл', 'name': 'Лицкнуры', 'place': 'hamlet', 'wikidata': 'Q17294502', 'wikipedia': 'ru:Лицкнуры'}"
"node"	1291469163	"Михаткино"			""	"Mikhàtkino"	"Mikhàtkino"	"Q17294490"	""	"{'addr:country': 'RU', 'addr:district': 'Горномарийский район', 'addr:region': 'Марий Эл', 'name': 'Михаткино', 'place': 'hamlet', 'wikidata': 'Q17294490', 'wikipedia': 'ru:Михаткино'}"
"node"	2001148775	"Пекоза"			""	"Pekoza"	"Pekoza"	"Q18795489"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:region': 'Марий Эл', 'name': 'Пекоза', 'place': 'hamlet', 'website': 'http://www.12rus.ru/List/17/129/', 'wikidata': 'Q18795489', 'wikipedia': 'ru:Пекоза'}"
"node"	671757390	"Нурда"			""	"Nurdi, Нурда"	""	"Q4328079"	""	"{'addr:country': 'RU', 'addr:district': 'Звениговский район', 'addr:region': 'Марий Эл', 'name': 'Нурда', 'place': 'hamlet', 'wikidata': 'Q4328079', 'wikipedia': 'ru:Нурда (деревня)'}"
"node"	4696002751	"Унур"			""	"Unur"	"Unur"	"Q18804603"	""	"{'abandoned:place': 'hamlet', 'name': 'Унур', 'oktmo:user': 'yes', 'place': 'locality', 'wikidata': 'Q18804603', 'wikipedia': 'ru:Унур (Волжский район)'}"
"node"	659824920	"Часовенная"			""	"Txassóvennaia"	"Txassóvennaia"	"Q4507568"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:region': 'Марий Эл', 'name': 'Часовенная', 'place': 'village', 'wikidata': 'Q4507568', 'wikipedia': 'ru:Часовенная'}"
"node"	663045324	"Полевая"			""	"Polevaia"	"Polevaia"	"Q4369599"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:region': 'Марий Эл', 'name': 'Полевая', 'place': 'village', 'wikidata': 'Q4369599', 'wikipedia': 'ru:Полевая (Марий Эл)'}"
"node"	662571242	"Яльчикский"			""	"Iàltxikski, Ialtxikski"	"Iàltxikski"	"Q18807966"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:region': 'Марий Эл', 'name': 'Яльчикский', 'official_status': 'ru:посёлок', 'okato:user': '88204824009', 'place': 'village', 'wikidata': 'Q18807966', 'wikipedia': 'ru:Яльчикский'}"
"node"	4419606418	"Урняк"			""	"Urniak"	"Urniak"	"Q18804657"	""	"{'name': 'Урняк', 'place': 'hamlet', 'wikidata': 'Q18804657', 'wikipedia': 'ru:Урняк (Марий Эл)'}"
"node"	660900089	"Карай"			""	"Karai"	"Karai"	"Q19669255"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:region': 'Марий Эл', 'name': 'Карай', 'place': 'hamlet', 'wikidata': 'Q19669255', 'wikipedia': 'ru:Карай (Марий Эл)'}"
"node"	660899748	"Новые Параты"			""	"Nóvie Parati"	"Nóvie Parati"	"Q4326435"	""	"{'addr:country': 'RU', 'addr:district': 'Волжский район', 'addr:postcode': '425016', 'addr:region': 'Марий Эл', 'name': 'Новые Параты', 'place': 'village', 'wikidata': 'Q4326435', 'wikipedia': 'ru:Новые Параты'}"
