"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(140294);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	672631684	"Сенчанка"			""	"Sentxanka"	"Sentxanka"	"Q20924748"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Сенчанка', 'place': 'village', 'population': '529', 'population:date': '2010-10-14', 'wikidata': 'Q20924748', 'wikipedia': 'ru:Сенчанка'}"
"node"	676312584	"М.А. Лаврентьеву"			""	"Mikhaïl Lavréntiev, Mikhaïl A. Lavréntiev, Mikhaïl Alekséievitx Lavréntiev, Михаил Алексеевич Лаврентьев"	"Mikhaïl Lavréntiev"	"Q707137"	"int_name=M.A. Lavrentyev, name:en=M.A. Lavrentyev, name:ru=М.А. Лаврентьеву"	"{'historic': 'memorial', 'image': 'https://live.staticflickr.com/65535/52089373102_1f15d947df_b.jpg', 'int_name': 'M.A. Lavrentyev', 'memorial': 'bust', 'memorial:subject': 'Михаил Алексеевич Лаврентьев', 'name': 'М.А. Лаврентьеву', 'name:en': 'M.A. Lavrentyev', 'name:ru': 'М.А. Лаврентьеву', 'subject:wikidata': 'Q707137', 'wikidata': 'Q707137', 'wikipedia': 'en:Mikhail Lavrentyev'}"
"node"	627575647	"Легостаево"			""	"Legostaievo"	""	"Q19690684"	"name:en=Legostayevo"	"{'addr:country': 'RU', 'addr:district': 'Искитимский район', 'addr:region': 'Новосибирская область', 'name': 'Легостаево', 'name:en': 'Legostayevo', 'official_status': 'ru:село', 'place': 'village', 'population': '1196', 'population:date': '2010-10-14', 'wikidata': 'Q19690684', 'wikipedia': 'ru:Легостаево (Новосибирская область)'}"
"node"	691164844	"Павино"			""	"Pavino"	"Pavino"	"Q20924672"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Павино', 'oktmo:user': 'yes', 'place': 'locality', 'population': '0', 'population:date': '2010-10-14', 'wikidata': 'Q20924672', 'wikipedia': 'ru:Павино (Новосибирская область)'}"
"node"	1389196475	"Затонский"			""	"Zatonski"	"Zatonski"	"Q20924203"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'is_in:country_code': 'RU', 'is_in:state': 'Новосибирская область', 'name': 'Затонский', 'okato:user': '50240825003', 'oktmo:user': 'yes', 'place': 'locality', 'wikidata': 'Q20924203', 'wikipedia': 'ru:Затонский (Новосибирская область)'}"
"node"	691163483	"Воробьевский"			""	"Vorobiovski"	"Vorobiovski"	"Q20923970"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Воробьевский', 'place': 'hamlet', 'population': '19', 'population:date': '2010-10-14', 'wikidata': 'Q20923970', 'wikipedia': 'ru:Воробьевский (Новосибирская область)'}"
"node"	769169776	"Сосновка"			""	"Sosnovka (Novossibirsk)"	"Sosnovka (Novossibirsk)"	"Q20924767"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Сосновка', 'official_status': 'ru:посёлок', 'place': 'village', 'population': '1127', 'population:date': '2010-10-14', 'wikidata': 'Q20924767', 'wikipedia': 'ru:Сосновка (Новосибирский район)'}"
"node"	1121589995	"Бибиха"			""	"Bibikha"	"Bibikha"	"Q13666873"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Бибиха', 'place': 'hamlet', 'population': '65', 'population:date': '2010-10-14', 'wikidata': 'Q13666873', 'wikipedia': 'ru:Бибиха'}"
"node"	877559936	"Седова Заимка"			""	"Sedova Zaïmka"	"Sedova Zaïmka"	"Q4412946"	""	"{'addr:country': 'RU', 'addr:district': 'Новосибирский район', 'addr:region': 'Новосибирская область', 'name': 'Седова Заимка', 'place': 'hamlet', 'population': '4', 'population:date': '2010-10-14', 'source': 'GNS', 'wikidata': 'Q4412946', 'wikipedia': 'ru:Седова Заимка'}"
