"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(3795586);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	7038741507	"МіГ-21ПФМ"			""	"Mikoian-Gurévitx MiG-21, Mikoian-Gurèvitx MiG-21, Mikoyan-Gurevich MiG-21, MiG-21 Fishbed, MiG-21"	"Mikoian-Gurévitx MiG-21"	"Q150609"	""	"{'description': 'Радянський реактивний фронтовий винищувач 1960-х — 1970-х років. Випускався серійно в СРСР (1959 — 1986 роки), в Індії та Китаї (під позначенням F-7). Китайці випустили ряд власних модифікацій. Літак багаторазово модифікувався.', 'historic': 'memorial', 'memorial': 'yes', 'name': 'МіГ-21ПФМ', 'wikidata': 'Q150609', 'wikipedia': 'uk:МіГ-21'}"
"node"	1367073501	"Іл-14П"			""	"Ilyushin Il-14, IL-14"	""	"Q275031"	""	"{'description': 'Радянський близькомагістральний літак. Розроблено в кінці 1940-их років для заміни застарілого літака Лі-2, як подальший розвиток технічних рішень, реалізованих в літаку Іл-12', 'historic': 'memorial', 'memorial': 'aircraft', 'name': 'Іл-14П', 'wikidata': 'Q275031', 'wikipedia': 'uk:Іл-14'}"
"node"	337700359	"Форос"			""	"Foròs"	""	"Q1437932"	"int_name=Foros, name:de=Foros, name:en=Foros, name:fr=Foros, name:pl=Foros, name:prefix=посёлок городского типа, name:ru=Форос, name:tr=Foros, name:uk=Форос"	"{'addr:postcode': '298690', 'int_name': 'Foros', 'katotth': 'UA01200290010052206', 'koatuu': '0111949700', 'name': 'Форос', 'name:de': 'Foros', 'name:en': 'Foros', 'name:fr': 'Foros', 'name:pl': 'Foros', 'name:prefix': 'посёлок городского типа', 'name:ru': 'Форос', 'name:tr': 'Foros', 'name:uk': 'Форос', 'official_status': 'ru:посёлок городского типа', 'place': 'town', 'population': '1978', 'wikidata': 'Q1437932', 'wikipedia': 'uk:Форос', 'wikipedia:pl': 'Foros', 'wikipedia:ru': 'Форос', 'wikipedia:uk': 'Форос'}"
"node"	2407788294	"Алупка"			""	"Alupka (Ucraïna)"	""	"Q448047"	"int_name=Alupka, name:crh=Alupka, name:de=Alupka, name:en=Alupka, name:es=Alupka, name:fr=Aloupka, name:lt=Alupka, name:pl=Ałupka, name:prefix=місто, name:ru=Алупка, name:uk=Алупка"	"{'int_name': 'Alupka', 'katotth': 'UA01200010010092886', 'koatuu': '0111970200', 'name': 'Алупка', 'name:crh': 'Alupka', 'name:de': 'Alupka', 'name:en': 'Alupka', 'name:es': 'Alupka', 'name:fr': 'Aloupka', 'name:lt': 'Alupka', 'name:pl': 'Ałupka', 'name:prefix': 'місто', 'name:ru': 'Алупка', 'name:uk': 'Алупка', 'official_status': 'ru:город', 'place': 'town', 'population': '8497', 'wikidata': 'Q448047', 'wikipedia': 'uk:Алупка', 'wikipedia:pl': 'Ałupka', 'wikipedia:ru': 'Алупка'}"
"node"	4038522614	"Альминское сражение 8(20).09.1854"			""	"Batalla del riu Almà, batalla del riu Alma"	"Batalla del riu Almà"	"Q913604"	""	"{'date': '8.09.1854', 'historic': 'battlefield', 'name': 'Альминское сражение 8(20).09.1854', 'wikidata': 'Q913604', 'wikipedia': 'ru:Сражение на Альме'}"
"node"	337699879	"Партенит"			""	"Partenit"	""	"Q1401243"	"name:crh=Partenit, name:de=Partenit, name:en=Partenit, name:fr=Partenit, name:pl=Partenit, name:prefix=селище міського типу, name:ru=Партенит, name:uk=Партеніт"	"{'addr:postcode': '298542', 'katotth': 'UA01200230010050709', 'koatuu': '0110345400', 'name': 'Партенит', 'name:crh': 'Partenit', 'name:de': 'Partenit', 'name:en': 'Partenit', 'name:fr': 'Partenit', 'name:pl': 'Partenit', 'name:prefix': 'селище міського типу', 'name:ru': 'Партенит', 'name:uk': 'Партеніт', 'official_status': 'ru:посёлок городского типа', 'place': 'town', 'population': '6061', 'wikidata': 'Q1401243', 'wikipedia': 'uk:Партеніт', 'wikipedia:pl': 'Partenit', 'wikipedia:ru': 'Партенит'}"
"node"	2349310010	"Мироновка"			""	"Mirònivka"	""	"Q2235493"	"name:ru=Мироновка, name:uk=Миронівка"	"{'name': 'Мироновка', 'name:ru': 'Мироновка', 'name:uk': 'Миронівка', 'place': 'locality', 'wikidata': 'Q2235493', 'wikipedia': 'ru:Мироновка (Крым)'}"
"node"	1234028981	"Караул-Оба"			""	"Karaul-Oba"	""	"Q12108602"	""	"{'ele': '342', 'name': 'Караул-Оба', 'natural': 'peak', 'wikidata': 'Q12108602'}"
"node"	850562999	"Можжевеловая роща"			""	"Novi Svet"	"Novi Svet"	"Q388147"	"name:ru=Можжевеловая роща"	"{'name': 'Можжевеловая роща', 'name:ru': 'Можжевеловая роща', 'place': 'locality', 'wikidata': 'Q388147', 'wikipedia': 'ru:Новый Свет (Крым)#Можжевёловая роща'}"
