"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(144764);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	519849009	"Новенькое"			""	"Nóvenkoie (Altai)"	"Nóvenkoie (Altai)"	"Q24728641"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Новенькое', 'place': 'village', 'population': '412', 'population:date': '2016-01-01', 'wikidata': 'Q24728641', 'wikipedia': 'ru:Новенькое (Локтевский район)'}"
"node"	1221481647	"Ремовский"			""	"Removski"	"Removski"	"Q24728633"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Ремовский', 'place': 'village', 'population': '864', 'population:date': '2016-01-01', 'wikidata': 'Q24728633', 'wikipedia': 'ru:Ремовский'}"
"node"	291777400	"Локоть"			""	"Lókot"	"Lókot"	"Q4265978"	"int_name=Lokot"	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'int_name': 'Lokot', 'name': 'Локоть', 'official_status': 'ru:село', 'place': 'village', 'population': '1066', 'population:date': '2016-01-01', 'wikidata': 'Q4265978', 'wikipedia': 'ru:Локоть (Локтевский район)'}"
"node"	1221481620	"Самарка"			""	"Samarka"	"Samarka"	"Q21644302"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Самарка', 'place': 'village', 'population': '590', 'population:date': '2016-01-01', 'wikidata': 'Q21644302', 'wikipedia': 'ru:Самарка (Локтевский район)'}"
"node"	976997340	"Кировский"			""	"Kírovski (Altai), Kírovski"	"Kírovski (Altai)"	"Q24728653"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Кировский', 'official_status': 'ru:посёлок', 'place': 'village', 'population': '1062', 'population:date': '2013-01-01', 'wikidata': 'Q24728653', 'wikipedia': 'ru:Кировский (Локтевский район)'}"
"node"	1221481665	"Мирный"			""	"Mirni (Altai)"	"Mirni (Altai)"	"Q24728644"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Мирный', 'place': 'hamlet', 'population': '6', 'population:date': '2013-01-01', 'wikidata': 'Q24728644', 'wikipedia': 'ru:Мирный (Локтевский район)'}"
"node"	1221481608	"Степной"			""	"Stepnoi (Altai)"	"Stepnoi (Altai)"	"Q24728627"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Степной', 'place': 'isolated_dwelling', 'population': '1', 'population:date': '2013-01-01', 'wikidata': 'Q24728627', 'wikipedia': 'ru:Степной (Локтевский район)'}"
"node"	1221481569	"Устьянка"			""	"Ustianka"	"Ustianka"	"Q27158432"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Устьянка', 'place': 'village', 'population': '841', 'population:date': '2016-01-01', 'wikidata': 'Q27158432', 'wikipedia': 'ru:Устьянка (Локтевский район)'}"
"node"	1221481717	"Павловка"			""	"Pàvlovka (Altai)"	"Pàvlovka (Altai)"	"Q24728638"	""	"{'addr:country': 'RU', 'addr:district': 'Локтевский район', 'addr:region': 'Алтайский край', 'name': 'Павловка', 'official_status': 'ru:село', 'place': 'hamlet', 'population': '141', 'population:date': '2013-01-01', 'wikidata': 'Q24728638', 'wikipedia': 'ru:Павловка (Локтевский район)'}"
