"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(140296);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"typeOSM"	"idOSM"	"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"multilang_names"	"all_tags"
"node"	2104117540	"Самолет Ан-2"			""	"Antónov An-2, An-2"	"Antónov An-2"	"Q207700"	""	"{'description': 'RA-70705', 'name': 'Самолет Ан-2', 'tourism': 'attraction', 'wikidata': 'Q207700', 'wikipedia': 'ru:Ан-2'}"
"node"	1803550170	"Як-3"			""	"Iàkovlev Iak-3, Iak-3"	"Iàkovlev Iak-3"	"Q248348"	""	"{'name': 'Як-3', 'tourism': 'attraction', 'wikidata': 'Q248348', 'wikipedia': 'ru:Як-3'}"
"node"	2104117533	"Вертолет Ми-8Т"			""	"Mil Mi-8"	"Mil Mi-8"	"Q155635"	""	"{'description': 'RA-25973', 'name': 'Вертолет Ми-8Т', 'tourism': 'attraction', 'wikidata': 'Q155635', 'wikipedia': 'ru:Ми-8'}"
"way"	130629214	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'boat': 'yes', 'gvr:code': '13010200312115200000019', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	263379655	"Обь"			"Большая Обь"	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'alt_name': 'Большая Обь', 'boat': 'yes', 'gvr:code': '13010200312115200000019', 'have_riverbank': 'yes', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	27948821	"Обь"			"Большая Обь"	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'admin_level': '8', 'alt_name': 'Большая Обь', 'boat': 'yes', 'boundary': 'administrative', 'gvr:code': '13010200312115200000019', 'have_riverbank': 'yes', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	208811599	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"name:ja=オビ川, name:lt=Obė"	"{'gvr:code': '13010200312115200000019', 'name': 'Обь', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	209696359	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"name:ja=オビ川, name:lt=Obė"	"{'name': 'Обь', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	118587748	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'boat': 'yes', 'gvr:code': '13010200312115200000019', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	263379669	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'admin_level': '8', 'boat': 'yes', 'boundary': 'administrative', 'gvr:code': '13010200312115200000019', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	27948827	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'boat': 'yes', 'gvr:code': '13010200312115200000019', 'have_riverbank': 'yes', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
"way"	731145026	"Обь"			""	"Obi, Ob"	"Obi"	"Q973"	"int_name=Ob, name:en=Ob River, name:ja=オビ川, name:lt=Obė, name:pl=Ob, name:ru=Обь"	"{'boat': 'yes', 'gvr:code': '13010200312115200000019', 'int_name': 'Ob', 'name': 'Обь', 'name:en': 'Ob River', 'name:ja': 'オビ川', 'name:lt': 'Obė', 'name:pl': 'Ob', 'name:ru': 'Обь', 'waterway': 'river', 'wikidata': 'Q973', 'wikipedia': 'lt:Obė'}"
