"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle 13 de abril"	""				"way"	" 744294155"	""	"{'highway': 'residential', 'name': 'Calle 13 de abril', 'oneway': 'yes'}"	"Carrer 13 d’abril"	""
"Calle 13 de abril"	""				"way"	" 744294148"	""	"{'highway': 'residential', 'name': 'Calle 13 de abril'}"	"Carrer 13 d’abril"	""
"Calle 13 de abril"	""				"way"	" 744294156"	""	"{'highway': 'residential', 'name': 'Calle 13 de abril', 'oneway': 'yes'}"	"Carrer 13 d’abril"	""
"Calle 21 de julio"	""				"way"	" 744287356"	""	"{'highway': 'residential', 'name': 'Calle 21 de julio'}"	"Carrer 21 de juliol"	""
"Calle 21 de julio"	""				"way"	" 744287357"	""	"{'highway': 'residential', 'name': 'Calle 21 de julio', 'oneway': 'yes'}"	"Carrer 21 de juliol"	""
"Calle 21 de julio"	""				"way"	" 744287358"	""	"{'highway': 'residential', 'name': 'Calle 21 de julio', 'oneway': 'yes'}"	"Carrer 21 de juliol"	""
"Calle 9 d'Octubre"	""				"way"	" 167851193"	""	"{'highway': 'residential', 'name': \"Calle 9 d'Octubre\", 'oneway': 'yes'}"	"Carrer 9 d'Octubre"	""
"Calle 9 d'Octubre"	""				"way"	" 246300884"	""	"{'highway': 'residential', 'name': \"Calle 9 d'Octubre\", 'oneway': 'yes'}"	"Carrer 9 d'Octubre"	""
"Calle 9 de octubre"	""				"way"	" 207563821"	""	"{'highway': 'residential', 'name': 'Calle 9 de octubre'}"	"Carrer 9 d’octubre"	""
"Calle A Polígono Industrial Maigmó"	""				"way"	" 206120830"	""	"{'highway': 'unclassified', 'name': 'Calle A Polígono Industrial Maigmó', 'oneway': 'no'}"	"Carrer A Polígon Industrial Maigmó"	""
"Calle Acacias"	""				"way"	" 386015431"	""	"{'highway': 'residential', 'name': 'Calle Acacias'}"	"Carrer Acàcies"	""
"Calle Alcalá Zamora"	""				"way"	" 167727200"	""	"{'highway': 'residential', 'name': 'Calle Alcalá Zamora', 'oneway': 'yes'}"	"Carrer Alcalá Zamora"	""
"Calle Alcalde Juan Rico"	""				"way"	" 229782822"	""	"{'access': 'yes', 'bicycle': 'yes', 'cycleway': 'no', 'foot': 'yes', 'highway': 'residential', 'horse': 'yes', 'maxspeed': '50', 'motor_vehicle': 'yes', 'name': 'Calle Alcalde Juan Rico', 'oneway': 'yes', 'sidewalk': 'both', 'source': 'Bing', 'surface': 'asphalt'}"	"Carrer Alcalde Juan Rico"	""
"Calle Alcalde Juan Rico"	""				"way"	" 229784819"	""	"{'access': 'yes', 'bicycle': 'yes', 'cycleway': 'no', 'foot': 'yes', 'highway': 'residential', 'horse': 'yes', 'maxspeed': '50', 'motor_vehicle': 'yes', 'name': 'Calle Alcalde Juan Rico', 'oneway': 'no', 'sidewalk': 'both', 'source': 'Bing', 'surface': 'asphalt'}"	"Carrer Alcalde Juan Rico"	""
"Calle Alcalde Juan Rico"	""				"way"	" 229784676"	""	"{'access': 'yes', 'bicycle': 'yes', 'cycleway': 'no', 'foot': 'yes', 'highway': 'residential', 'horse': 'yes', 'maxspeed': '50', 'motor_vehicle': 'yes', 'name': 'Calle Alcalde Juan Rico', 'oneway': 'yes', 'sidewalk': 'left', 'source': 'Bing', 'surface': 'asphalt'}"	"Carrer Alcalde Juan Rico"	""
"Calle Alfonso VI"	""				"way"	" 167733968"	""	"{'highway': 'residential', 'name': 'Calle Alfonso VI', 'oneway': 'yes'}"	"Carrer Alfons VI"	""
"Calle Altet (l)"	""				"way"	" 167656659"	""	"{'highway': 'residential', 'name': 'Calle Altet (l)', 'oneway': 'no'}"	"Carrer Altet (l)"	""
"Calle Álvaro Verdú"	""				"way"	" 167635386"	""	"{'highway': 'residential', 'name': 'Calle Álvaro Verdú', 'oneway': 'yes'}"	"Carrer Álvaro Verdú"	""
"Calle Amado Brotons"	""				"way"	" 167790598"	""	"{'highway': 'residential', 'name': 'Calle Amado Brotons', 'oneway': 'yes'}"	"Carrer Amado Brotons"	""
"Calle Amancio Casarejos"	""				"way"	" 167845472"	""	"{'highway': 'residential', 'name': 'Calle Amancio Casarejos', 'oneway': 'no'}"	"Carrer Amancio Casarejos"	""
"Calle Américo Castro"	""				"way"	" 167787751"	""	"{'highway': 'residential', 'name': 'Calle Américo Castro', 'oneway': 'no'}"	"Carrer Américo Castro"	""
"Calle Ángel Ganivet"	""				"way"	" 167787772"	""	"{'highway': 'residential', 'name': 'Calle Ángel Ganivet'}"	"Carrer Ángel Ganivet"	""
"Calle Arrabal"	""				"way"	" 168430040"	""	"{'highway': 'residential', 'name': 'Calle Arrabal', 'oneway': 'yes'}"	"Carrer Arrabal"	""
"Calle Arrabal"	""				"way"	" 168430037"	""	"{'highway': 'residential', 'name': 'Calle Arrabal'}"	"Carrer Arrabal"	""
"Calle Aurora Pérez Caballero"	""				"way"	" 474931929"	""	"{'highway': 'residential', 'name': 'Calle Aurora Pérez Caballero', 'oneway': 'yes'}"	"Carrer Aurora Pérez Caballero"	""
"Calle Ausias March"	""				"way"	" 167642577"	""	"{'highway': 'residential', 'name': 'Calle Ausias March', 'oneway': 'yes'}"	"Carrer Ausiàs March"	""
"Calle Ausias March"	""				"way"	" 746210773"	""	"{'highway': 'residential', 'name': 'Calle Ausias March'}"	"Carrer Ausiàs March"	""
"Calle Ávila"	""				"way"	" 167562589"	""	"{'highway': 'unclassified', 'name': 'Calle Ávila', 'oneway': 'no'}"	"Carrer Avila"	""
"Calle Azorín"	""				"way"	" 220471560"	""	"{'highway': 'residential', 'name': 'Calle Azorín', 'oneway': 'no'}"	"Carrer Azorín"	""
"Calle Azorín"	""				"way"	" 168430003"	""	"{'highway': 'residential', 'name': 'Calle Azorín', 'oneway': 'yes'}"	"Carrer Azorín"	""
"Calle Azorín"	""				"way"	" 122188993"	""	"{'highway': 'residential', 'name': 'Calle Azorín', 'oneway': 'yes'}"	"Carrer Azorín"	""
"Calle B Polígono Industrial Maigmó"	""				"way"	" 206120827"	""	"{'highway': 'unclassified', 'name': 'Calle B Polígono Industrial Maigmó', 'oneway': 'no'}"	"Carrer B Polígon Industrial Maigmó"	""
"Calle Babieca"	""				"way"	" 167733963"	""	"{'highway': 'residential', 'name': 'Calle Babieca', 'oneway': 'yes'}"	"Carrer Babieca"	""
"Calle Badajoz"	""				"way"	" 167631489"	""	"{'highway': 'residential', 'name': 'Calle Badajoz', 'oneway': 'no'}"	"Carrer Badajoz"	""
"Calle Ball del Trompot"	""				"way"	" 167631974"	""	"{'highway': 'residential', 'name': 'Calle Ball del Trompot', 'oneway': 'no'}"	"Carrer Ball del Trompot"	""
"Calle Ball dels Tapats"	""				"way"	" 167631975"	""	"{'highway': 'residential', 'name': 'Calle Ball dels Tapats', 'oneway': 'no'}"	"Carrer Ball dels Tapats"	""
"Calle Ballaora"	""				"way"	" 167631976"	""	"{'highway': 'pedestrian', 'name': 'Calle Ballaora', 'oneway': 'no'}"	"Carrer Ballaora"	""
"Calle Bañeres"	""				"way"	" 167845487"	""	"{'highway': 'residential', 'name': 'Calle Bañeres', 'oneway': 'yes'}"	"Carrer Banyeres"	""
"Calle Banyeres"	""				"way"	" 744294152"	""	"{'highway': 'residential', 'name': 'Calle Banyeres', 'oneway': 'yes'}"	"Carrer Banyeres"	""
"Calle Banyeres"	""				"way"	" 744294153"	""	"{'highway': 'residential', 'name': 'Calle Banyeres', 'oneway': 'yes'}"	"Carrer Banyeres"	""
"Calle Banyeres"	""				"way"	" 217731968"	""	"{'highway': 'residential', 'name': 'Calle Banyeres'}"	"Carrer Banyeres"	""
"Calle Bélgica"	""				"way"	" 168427469"	""	"{'highway': 'residential', 'name': 'Calle Bélgica'}"	"Carrer Bèlgica"	""
"Calle Bélgica"	""				"way"	" 744287323"	""	"{'highway': 'residential', 'name': 'Calle Bélgica'}"	"Carrer Bèlgica"	""
"Calle Beneixama"	""				"way"	" 168427437"	""	"{'highway': 'residential', 'name': 'Calle Beneixama'}"	"Carrer Beneixama"	""
"Calle Benito Pérez Galdós"	""				"way"	" 167787760"	"name:etymology:wikidata=Q189869"	"{'highway': 'residential', 'name': 'Calle Benito Pérez Galdós', 'name:etymology:wikidata': 'Q189869', 'oneway': 'no'}"	"Carrer Benito Pérez Galdós"	""
"Calle Biar"	""				"way"	" 168430035"	""	"{'highway': 'residential', 'name': 'Calle Biar', 'oneway': 'yes'}"	"Carrer Biar"	""
"Calle Blasco Ibáñez"	""				"way"	" 167642565"	""	"{'highway': 'residential', 'name': 'Calle Blasco Ibáñez', 'oneway': 'no'}"	"Carrer Blasco Ibáñez"	""
"Calle Blasco Ibáñez"	""				"way"	" 746087361"	""	"{'highway': 'residential', 'name': 'Calle Blasco Ibáñez'}"	"Carrer Blasco Ibáñez"	""
"Calle Bonavista"	""				"way"	" 746220825"	""	"{'highway': 'residential', 'name': 'Calle Bonavista'}"	"Carrer Bonavista"	""
"Calle Buero Vallejo"	""				"way"	" 167733950"	""	"{'highway': 'pedestrian', 'name': 'Calle Buero Vallejo', 'oneway': 'yes'}"	"Carrer Buero Vallejo"	""
"Calle Buero Vallejo"	""				"way"	" 167733959"	""	"{'highway': 'pedestrian', 'name': 'Calle Buero Vallejo', 'oneway': 'yes'}"	"Carrer Buero Vallejo"	""
"Calle Burgos"	""				"way"	" 167562598"	""	"{'highway': 'unclassified', 'name': 'Calle Burgos', 'oneway': 'no'}"	"Carrer Burgos"	""
"Calle C Polígono Industrial Maigmó"	""				"way"	" 206120823"	""	"{'highway': 'unclassified', 'name': 'Calle C Polígono Industrial Maigmó', 'oneway': 'no'}"	"Carrer C Polígon Industrial Maigmó"	""
"Calle Cádiz"	"Cami Ibi-Castalla"				"way"	" 167562602"	"name:etymology:wikidata=Q15682"	"{'alt_name': 'Cami Ibi-Castalla', 'highway': 'unclassified', 'name': 'Calle Cádiz', 'name:etymology:wikidata': 'Q15682', 'oneway': 'no'}"	"Carrer Cádiz"	"Camí Ibi-Castalla"
"Calle Calderón de la Barca"	""				"way"	" 167642579"	""	"{'highway': 'residential', 'name': 'Calle Calderón de la Barca'}"	"Carrer Calderón de la Barca"	""
"Calle Calderón de la Barca"	""				"way"	" 746087362"	""	"{'highway': 'residential', 'name': 'Calle Calderón de la Barca'}"	"Carrer Calderón de la Barca"	""
"Calle Camí Vell Ibi a Onil"	""				"way"	" 167857035"	""	"{'highway': 'residential', 'name': 'Calle Camí Vell Ibi a Onil', 'oneway': 'no'}"	"Carrer Camí Vell Ibi a Onil"	""
"Calle Cantarería"	""				"way"	" 460403113"	""	"{'highway': 'residential', 'name': 'Calle Cantarería', 'oneway': 'yes'}"	"Carrer Cantareria"	""
"Calle Cardenal Payá"	""				"way"	" 168430039"	""	"{'highway': 'residential', 'name': 'Calle Cardenal Payá', 'oneway': 'yes'}"	"Carrer Cardenal Payá"	""
"Calle Carlos Arniches"	""				"way"	" 168430049"	""	"{'highway': 'residential', 'name': 'Calle Carlos Arniches', 'oneway': 'yes'}"	"Carrer Carlos Arniches"	""
"Calle Carlos III"	""				"way"	" 167664304"	"name:etymology:wikidata=Q36234"	"{'highway': 'residential', 'name': 'Calle Carlos III', 'name:etymology:wikidata': 'Q36234', 'oneway': 'no'}"	"Carrer Carles III"	""
"Calle Casats"	""				"way"	" 167635384"	""	"{'highway': 'pedestrian', 'name': 'Calle Casats', 'oneway': 'no'}"	"Carrer Casats"	""
"Calle Castalla"	""				"way"	" 167839761"	""	"{'highway': 'residential', 'name': 'Calle Castalla', 'oneway': 'yes'}"	"Carrer Castalla"	""
"Calle Castellón de la Plana"	""				"way"	" 167562587"	""	"{'highway': 'unclassified', 'name': 'Calle Castellón de la Plana', 'oneway': 'no'}"	"Carrer Castelló de la Plana"	""
"Calle Cid"	""				"way"	" 167733956"	""	"{'highway': 'residential', 'name': 'Calle Cid', 'oneway': 'yes'}"	"Carrer Cid"	""
"Calle Clavel"	""				"way"	" 167636678"	""	"{'highway': 'residential', 'name': 'Calle Clavel', 'oneway': 'no'}"	"Carrer Clavell"	""
"Calle Colonia"	""				"way"	" 744287340"	""	"{'highway': 'residential', 'name': 'Calle Colonia', 'oneway': 'yes'}"	"Carrer Colònia"	""
"Calle Colonia"	""				"way"	" 744287336"	""	"{'highway': 'residential', 'name': 'Calle Colonia', 'oneway': 'yes'}"	"Carrer Colònia"	""
"Calle Colonia"	""				"way"	" 744287343"	""	"{'highway': 'residential', 'name': 'Calle Colonia'}"	"Carrer Colònia"	""
"Calle Colonia"	""				"way"	" 744287335"	""	"{'highway': 'residential', 'name': 'Calle Colonia', 'oneway': 'yes'}"	"Carrer Colònia"	""
"Calle Colonia"	""				"way"	" 186095898"	""	"{'highway': 'residential', 'name': 'Calle Colonia', 'oneway': 'yes'}"	"Carrer Colònia"	""
"Calle Colonia"	""				"way"	" 186095900"	""	"{'highway': 'residential', 'name': 'Calle Colonia'}"	"Carrer Colònia"	""
"Calle Comuneros de Castilla"	""				"way"	" 167727219"	""	"{'highway': 'residential', 'name': 'Calle Comuneros de Castilla'}"	"Carrer Comuneros de Castilla"	""
"Calle Comunidad Valenciana"	""				"way"	" 167845477"	""	"{'highway': 'residential', 'name': 'Calle Comunidad Valenciana', 'oneway': 'no'}"	"Carrer Comunitat Valenciana"	""
"Calle Conill"	""				"way"	" 167826385"	""	"{'highway': 'residential', 'name': 'Calle Conill', 'oneway': 'yes'}"	"Carrer Conill"	""
"Calle Costeretes"	""				"way"	" 201441480"	""	"{'highway': 'residential', 'name': 'Calle Costeretes'}"	"Carrer Costeretes"	""
"Calle Cuenca"	"Cami de los Pinoses"				"way"	" 167562595"	""	"{'alt_name': 'Cami de los Pinoses', 'highway': 'unclassified', 'name': 'Calle Cuenca', 'oneway': 'no'}"	"Carrer Cuenca"	"Camí dels Pinoses"
"Calle D Polígono Industrial Maigmó"	""				"way"	" 744085469"	""	"{'highway': 'unclassified', 'name': 'Calle D Polígono Industrial Maigmó', 'oneway': 'no'}"	"Carrer D Polígon Industrial Maigmó"	""
"Calle Danses"	""				"way"	" 167631971"	""	"{'highway': 'residential', 'name': 'Calle Danses', 'oneway': 'no'}"	"Carrer Danses"	""
"Calle de Favanella"	""				"way"	" 220472727"	""	"{'highway': 'residential', 'name': 'Calle de Favanella'}"	"Carrer de Favanella"	""
"Calle de Favanella"	""				"way"	" 168429992"	""	"{'highway': 'pedestrian', 'name': 'Calle de Favanella'}"	"Carrer de Favanella"	""
"Calle de La Princesa"	""				"way"	" 168430014"	""	"{'highway': 'pedestrian', 'name': 'Calle de La Princesa'}"	"Carrer de La Princesa"	""
"Calle de la Provincia"	""				"way"	" 168429969"	""	"{'highway': 'residential', 'name': 'Calle de la Provincia'}"	"Carrer de la Província"	""
"Calle de las Baterías"	""				"way"	" 383600242"	""	"{'highway': 'residential', 'name': 'Calle de las Baterías', 'source': 'PNOA;datos oficiales'}"	"Carrer de las Bateries"	""
"Calle de las Baterías"	""				"way"	" 383600252"	""	"{'highway': 'residential', 'name': 'Calle de las Baterías'}"	"Carrer de las Bateries"	""
"Calle de las Baterías"	""				"way"	" 169856241"	""	"{'highway': 'residential', 'name': 'Calle de las Baterías'}"	"Carrer de las Bateries"	""
"Calle de las Mimosas"	""				"way"	" 386015433"	""	"{'highway': 'residential', 'name': 'Calle de las Mimosas'}"	"Carrer de les Mimoses"	""
"Calle de las Nieves"	""				"way"	" 236534028"	""	"{'highway': 'residential', 'name': 'Calle de las Nieves'}"	"Carrer de les Neus"	""
"Calle de Monserrat"	""				"way"	" 168430045"	""	"{'highway': 'residential', 'name': 'Calle de Monserrat'}"	"Carrer de Montserrat"	""
"Calle de Palafanga"	""				"way"	" 167879176"	""	"{'highway': 'residential', 'name': 'Calle de Palafanga'}"	"Carrer de Palafanga"	""
"Calle de Sevilla"	""				"way"	" 167631494"	""	"{'highway': 'unclassified', 'name': 'Calle de Sevilla', 'oneway': 'yes'}"	"Carrer de Sevilla"	""
"Calle del Mercado"	""				"way"	" 168429973"	""	"{'highway': 'residential', 'name': 'Calle del Mercado'}"	"Carrer del Mercat"	""
"Calle del Pintor"	""				"way"	" 168430025"	""	"{'highway': 'residential', 'name': 'Calle del Pintor', 'oneway': 'no'}"	"Carrer del Pintor"	""
"Calle del Pintor"	""				"way"	" 688755423"	""	"{'highway': 'residential', 'name': 'Calle del Pintor', 'oneway': 'yes'}"	"Carrer del Pintor"	""
"Calle del Río"	""				"way"	" 167839746"	""	"{'highway': 'residential', 'name': 'Calle del Río', 'oneway': 'yes'}"	"Carrer del Riu"	""
"Calle Doctor Esquerdo"	""				"way"	" 168430027"	""	"{'highway': 'residential', 'name': 'Calle Doctor Esquerdo', 'oneway': 'yes'}"	"Carrer Doctor Esquerdo"	""
"Calle Doctor Manuel Segura"	""				"way"	" 201459423"	""	"{'highway': 'residential', 'name': 'Calle Doctor Manuel Segura'}"	"Carrer Doctor Manuel Segura"	""
"Calle Doctor Marañón"	""				"way"	" 474931930"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón', 'oneway': 'no'}"	"Carrer Doctor Marañón"	""
"Calle Doctor Marañón"	""				"way"	" 167828852"	""	"{'highway': 'residential', 'name': 'Calle Doctor Marañón', 'oneway': 'yes'}"	"Carrer Doctor Marañón"	""
"Calle Doctor Ochoa"	""				"way"	" 167839741"	""	"{'highway': 'residential', 'name': 'Calle Doctor Ochoa', 'oneway': 'yes'}"	"Carrer Doctor Ochoa"	""
"Calle Don Pelayo"	""				"way"	" 381158084"	""	"{'highway': 'residential', 'name': 'Calle Don Pelayo'}"	"Carrer Don Pelayo"	""
"Calle Don Pelayo"	""				"way"	" 381158082"	""	"{'highway': 'residential', 'name': 'Calle Don Pelayo', 'oneway': 'yes'}"	"Carrer Don Pelayo"	""
"Calle Don Pelayo"	""				"way"	" 167664316"	""	"{'highway': 'residential', 'name': 'Calle Don Pelayo', 'oneway': 'no'}"	"Carrer Don Pelayo"	""
