"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle San Jose"					"way"	"207110127"		"{'highway': 'residential', 'name': 'Calle San Jose', 'source': 'Bing;Catastro'}"	"Carrer Sant Josep"	
"Calle San Juan"					"way"	" 62132945"		"{'highway': 'secondary', 'name': 'Calle San Juan', 'oneway': 'no', 'ref': 'CV-129'}"	"Carrer Sant Joan"	
"Calle San Pedro"					"way"	"207110130"		"{'highway': 'residential', 'name': 'Calle San Pedro', 'source': 'Bing;Catastro'}"	"Carrer Sant Pere"	
