"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle Alcañiz"					"way"	"195085925"		"{'highway': 'residential', 'name': 'Calle Alcañiz'}"	"Carrer Alcanyís"	
"Calle Alicante"					"way"	"205834624"		"{'highway': 'residential', 'name': 'Calle Alicante'}"	"Carrer Alacant"	
"Calle Reyes Católicos"					"way"	"205833757"		"{'highway': 'residential', 'name': 'Calle Reyes Católicos'}"	"Carrer Reis Catòlics"	
