"# EDITED with R"	""	""	""	""	""	""	""	""	""	""
"name"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"	"typeOSM"	"idOSM"	"multilang_names"	"all_tags"	"name:ca"	"alt_name:ca"
"Calle de Estudis"					"way"	" 51047700"		"{'highway': 'residential', 'name': 'Calle de Estudis'}"	"Carrer d’Estudis"	
"Calle de Joan Frontera Riera"					"way"	" 53123801"		"{'highway': 'residential', 'name': 'Calle de Joan Frontera Riera', 'sidewalk': 'both', 'surface': 'asphalt'}"	"Carrer de Joan Frontera Riera"	
"Calle de Joan Frontera Riera"					"way"	"366048346"		"{'highway': 'residential', 'name': 'Calle de Joan Frontera Riera', 'oneway': 'yes'}"	"Carrer de Joan Frontera Riera"	
"Calle del Romani"					"way"	"152639606"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Romani', 'oneway': 'yes', 'sidewalk': 'right', 'surface': 'asphalt'}"	"Carrer del Romaní"	
"Calle del Romani"					"way"	"152639609"		"{'highway': 'residential', 'lit': 'yes', 'name': 'Calle del Romani', 'oneway': 'yes', 'sidewalk': 'right', 'surface': 'asphalt'}"	"Carrer del Romaní"	
